date,platform,item_id,sku_id,product_name,brand_name,brand_raw,seller_name,seller_id,category,subcategory,platform_category_ids,retail_price,promo_price,discount_pct,currency,units_sold,units_sold_raw,rating,review_count,in_stock,is_sponsored,location,url,query_bucket,collected_at
2026-09-04,lazada,4769637624,19677674646,"แท้100% Holista Gold Probiotic สูตร ""หมอ ANTI-AGING"" Probioic + GutGard สําหรับ กรดไหลย้อน ลดอักเสบ ภูมิเเพ้",Holista,Holista,Holista Thailand,100438656580,Supplements,Immunity,10100869|4087|8977|8987,2190.0,1890.0,13.7,THB,15,15 ชิ้น,4.8,5,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4769637624.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5514859290,23421967390,300 billion Akkermansia Muciniphila 60 capsules Probiotic Weight and Gut Management Probiotic,Unbranded,No Brand,kefir.shop,100244157016,Supplements,Immunity,10100869|4087|8977|8987,1499.0,1399.0,6.7,THB,14,14 ชิ้น,5.0,3,yes,no,พระนครศรีอยุธยา,https://www.lazada.co.th/products/pdp-i5514859290.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,6074084194,26423649445,Life Extension Enhanced Digestive Enzymes Probiotics 60 แคปซูล รุ่นวีแกน #โปรไบโอติกส์,Life Extension,Life Extension,Vitalisphere,101305056503,Supplements,Immunity,10100869|4087|8977|8987,1059.0,559.0,47.2,THB,13,13 ชิ้น,5.0,3,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i6074084194.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5365195328,22805804763,Posh medica Probiotics C Hair พอช เมดิก้า โพรไบโอติก ซี แฮร์ บํารุงเส้นผม posh medica hair จํานวน 1 กล่อง (กล่องละ6ซอง) BD,Posh Medica,Posh Medica,Beauty Delivery,2714,Supplements,Immunity,10100869|4087|8977|8987,250.0,159.0,36.4,THB,12,12 ชิ้น,5.0,2,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5365195328.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5432889076,23066464452,SynBC30 ซินบีซี โปรไบโอติกป๋า โพรไบโอติกป๋า probiotic prebiotic probiotics prebiotics synbc หมอนอกกะลา สันติมานะดี,Unbranded,No Brand,Paa Nokkara,100953680311,Supplements,Immunity,10100869|4087|8977|8987,1180.0,1180.0,0.0,THB,12,12 ชิ้น,5.0,6,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5432889076.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5560074747,23655125915,Puritan's Pride - Premium Probiotic 10 : 30 caps ❌EXP 04/27,Puritan's Pride,Puritan's Pride,healthivita,1000151356,Supplements,Immunity,10100869|4087|8977|8987,790.0,665.0,15.8,THB,12,12 ชิ้น,5.0,2,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5560074747.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5199651202,22094521424,Primanest Vita Probio11 Syn-Balance พรีมาเนสท์ วิต้า โพรไบโอ11 ซิน-บาลานซ์ อาหารเสริม Probiotics ผงกรอกปาก [ขนาด 15 ซอง],PrimaNest,PrimaNest,NaKamolPharma,100279665463,Supplements,Immunity,10100869|4087|8977|8987,1300.0,591.0,54.5,THB,12,12 ชิ้น,5.0,3,yes,no,กระบี่,https://www.lazada.co.th/products/pdp-i5199651202.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,16071601503,126579588210,ตระกร้าแท้บริษัทของแท้ โพรไบโอติก 1 ซอง 30.-,ฝนดอกไม้ (fondokmai),ฝนดอกไม้ (fondokmai),บริษัท ฝนดอกไม้ 168 จํากัด,101430896222,Supplements,Immunity,10100869|4087|8977|8987,30.0,8.0,73.3,THB,11,11 ชิ้น,5.0,1,yes,no,นครราชสีมา,https://www.lazada.co.th/products/pdp-i16071601503.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,16211061033,127361349091,Dr.PONG+ IMS10 Probiotic 30 เม็ด ช่วยเสริมสร้างภูมิคุ้มกัน,Dr.PONG,Dr.PONG,All Beauty99,100193088997,Supplements,Immunity,10100869|4087|8977|8987,339.0,339.0,0.0,THB,10,10 ชิ้น,5.0,2,yes,no,สุรินทร์,https://www.lazada.co.th/products/pdp-i16211061033.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5185639496,22021747911,"Vitalitown Probiotics 120 Billion CFUs , 36 Strains, with Prebiotics & Digestive Enzymes (No.740)",Vitalitown,Vitalitown,"Vitamin Universe shop(BTL SUPPLEMENT CO.,LTD)",100378560689,Supplements,Immunity,10100869|4087|8977|8987,820.0,820.0,0.0,THB,10,10 ชิ้น,5.0,1,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5185639496.html,shop-immune-system|probiotic,2026-09-04T12:30:20
