date,platform,item_id,sku_id,product_name,brand_name,brand_raw,seller_name,seller_id,category,subcategory,platform_category_ids,retail_price,promo_price,discount_pct,currency,units_sold,units_sold_raw,rating,review_count,in_stock,is_sponsored,location,url,query_bucket,collected_at
2026-09-03,lazada,6018910313,25993670930,โปรพิเศษ [1 แถม 1] PROBIOVA โพรไบโอว่า ดีท็อกลําไส้ แก้ท้องผูก ถ่ายยาก ถ่ายไม่สุด ถ่ายนิ่ม ไม่ปวดบิด,Plukaow Plus(พ่อทองชิด),Plukaow Plus(พ่อทองชิด),LemonsBrand,100408192174,Supplements,Digestive Care,10100869|4087|8977|8982,490.0,473.43,3.4,THB,299,299 ชิ้น,4.99,134,yes,no,พิษณุโลก,https://www.lazada.co.th/products/pdp-i6018910313.html,shop-digestion-and-absorption|probiotic,2026-09-03T12:28:28
2026-09-03,lazada,5769290196,24565387579,พรีไบโอติกไฟเบอร์ใยอาหาร ผงเสริมอาหารเพื่อสุขภาพลําไส้ พรีไบโอติกส์ปรับลําไส้สมดุล ไฟเบอร์พรีไบโอติก เส้นใยอาหาร คอลลาเจนเปปไทด์ ผงพรีไบโอติกและโปรไบโอติก,Unbranded,No Brand,2EQhRdzD,100741504707,Supplements,Digestive Care,10100869|4087|8977|8982,274.58,119.59,56.4,THB,297,297 ชิ้น,4.57,82,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i5769290196.html,shop-digestion-and-absorption|โพรไบโอติก,2026-09-03T12:28:28
2026-09-03,lazada,5048016516,21993804999,Feruna Probio+ Produra ฟีรูน่าโปรไบโอพลัส โพรไบโอติกและพรีไบโอติก ปรับสมดุลระบบย่อย เพิ่มประสิทธิภาพในการขับถ่าย : 3 กระปุก,Feruna,Feruna,Feruna ฟีรูน่า,100588816173,Supplements,Digestive Care,10100869|4087|8977|8982,2400.0,1280.0,46.7,THB,279,279 ชิ้น,4.95,146,yes,no,พิษณุโลก,https://www.lazada.co.th/products/pdp-i5048016516.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,4353694339,17348155011,โพรไบโอติก Probiotic + Prebiotic แคปซูลพืช ขนาด 30 แคปซูล,Beyond,Beyond,Beyond Brand,100190364179,Supplements,Digestive Care,10100869|4087|8977|8982,890.0,315.0,64.6,THB,267,267 ชิ้น,4.9,84,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4353694339.html,shop-digestion-and-absorption|โพรไบโอติก,2026-09-03T12:28:28
2026-09-03,lazada,5049528295,24769883974,Fit Probiotic Shot ฟิต โพรไบโอติก ช็อค [สินค้ามีให้เลือก 2 ขนาด] โพไบโอติกส์ โปรโบโอติก,FIT,FIT,Bestpricepricevitamin,1599,Supplements,Digestive Care,10100869|4087|8977|8982,336.0,297.0,11.6,THB,261,261 ชิ้น,4.98,83,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5049528295.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,5617017998,23900037515,โปรไบโอติก 60 Billion Probiotic with Moringa Leaf Powder 50:1 โพรไบโอติก 10 สายพันธุ์ ผลิตภัณฑ์เสริมอาหารสําหรับลําไส้และระบบย่อยอาหาร Digestive Wellness Gut Balance รับประทานวันละ 1 แคปซูล หลังอาหารเช้า 60 Capsules 60 Day Supply,Fruiting Body,Fruiting Body,Fruiting Body Mushrooms,100205160166,Supplements,Digestive Care,10100869|4087|8977|8982,895.0,595.0,33.5,THB,259,259 ชิ้น,4.93,59,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i5617017998.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,5718659763,24383258894,Llamito โพรไบโอติกส์ ป๊อป ตรา ยามิโตะ (ผลิตภัณฑ์เสริมอาหาร) Probiotics Pop (Llamito Brand),Llamito (ยามิโตะ),Llamito (ยามิโตะ),llamito,100004876,Supplements,Digestive Care,10100869|4087|8977|8982,590.0,290.0,50.8,THB,257,257 ชิ้น,5.0,57,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5718659763.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,5932268424,25409340166,[ไฟเบอร์พรีไบโอติก] การดูแลลําไส้ การควบคุมลําไส้ ไฟเบอร์พรีไบโอติกและโปรไบโอติกช่วยปรับสมดุลลําไส้ 益生元膳食粉,Unbranded,No Brand,ไทยง่ายช้อป,101325360021,Supplements,Digestive Care,10100869|4087|8977|8982,264.86,119.19,55.0,THB,257,257 ชิ้น,4.55,74,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i5932268424.html,shop-digestion-and-absorption|โพรไบโอติก,2026-09-03T12:28:28
2026-09-03,lazada,5591625548,23796053041,KARAN Probiotic(สู้PM2.5+ปรับสมดุลลําไส้)โพรไบโอติก12สายพันธุ์+พรีไบโอติก3+Fiber3 ภูมิแพ้ กรดไหลย้อน สุขภาพดีจากภายใน,Unbranded,No Brand,KARA SKIN Official,100196115098,Supplements,Digestive Care,10100869|4087|8977|8982,399.0,364.0,8.8,THB,250,250 ชิ้น,4.99,75,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5591625548.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,5685999654,24249368649,Feruna Probio+ Produra ฟีรูน่าโปรไบโอพลัส โพรไบโอติกและพรีไบโอติก ปรับสมดุลระบบย่อย เพิ่มประสิทธิภาพในการขับถ่าย : 4 กระปุก,Feruna,Feruna,Feruna ฟีรูน่า,100588816173,Supplements,Digestive Care,10100869|4087|8977|8982,3200.0,1580.0,50.6,THB,244,244 ชิ้น,4.93,141,yes,no,พิษณุโลก,https://www.lazada.co.th/products/pdp-i5685999654.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,5025031372,21242347652,บํารุงลําไส้ - อาหารเสริมโปรไบโอติก 60 พันล้าน CFU ปรับปรุงสุขภาพทางเดินอาหาร,Kaya,Kaya,Stellar Symphony,100611312337,Supplements,Digestive Care,10100869|4087|8977|8982,326.73,144.22,55.9,THB,243,243 ชิ้น,4.93,56,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5025031372.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,5838546229,24852521510,โปรไบโอติกส์ - สุขภาพลําไส้ - สุขภาพระบบย่อยอาหาร - ภูมิคุ้มกัน - 60/120 แคปซูล,Unbranded,No Brand,SBe866a0,101003856692,Supplements,Digestive Care,10100869|4087|8977|8982,400.0,191.64,52.1,THB,240,240 ชิ้น,4.97,74,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i5838546229.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,4676928097,19258561131,Wholesome Wellness Raw Probiotics 100 Billion CFU Organic With Prebiotics&Digestive Enzymes 30 CAP,WHOLESOME WELLNESS,WHOLESOME WELLNESS,"Vitamin Universe shop(BTL SUPPLEMENT CO.,LTD)",100378560689,Supplements,Digestive Care,10100869|4087|8977|8982,965.0,965.0,0.0,THB,240,240 ชิ้น,4.94,53,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i4676928097.html,shop-digestion-and-absorption|probiotic,2026-09-03T12:28:28
2026-09-03,lazada,5240684735,22249505857,Supurra Probiotics ผลิตภัณฑ์เสริมอาหาร 1 กระปุก 30 แคปซูล แท้100% โพรไบโอติกส์ [ บรรจุ 30 แคปซูล ] ตราสุเพอร์ร่า G03480,SUPURRA,SUPURRA,Ploysaishopping Shop,100190901119,Supplements,Digestive Care,10100869|4087|8977|8982,109.0,109.0,0.0,THB,237,237 ชิ้น,4.97,101,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5240684735.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,4350608453,17335004104,Probioshot โพรไบโอช็อต 2 กล่อง รสโยเกิร์ต (โปรไบโอติก 10 สายพันธ์ุ และ พรีไบโอติก),Siva,Siva,SIVAThailand,100238706770,Supplements,Digestive Care,10100869|4087|8977|8982,750.0,750.0,0.0,THB,233,233 ชิ้น,4.96,84,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4350608453.html,shop-digestion-and-absorption|โพรไบโอติก,2026-09-03T12:28:28
2026-09-03,lazada,6022450877,26016420054,โพรไบโอติก Probiotics จาก Presiva PRO BIOVA รวม 19 สายพันธุ์ ดูแลลําไส้ ถ่าย คล่อง สบายตัว ดีท็อกซ์ ลําไส้ ท้องผูก ท้องอืด ผิว สวย จากภายใน,Unbranded,No Brand,สุพรรณ เฮง เฮง เฮง,100203822834,Supplements,Digestive Care,10100869|4087|8977|8982,256.0,256.0,0.0,THB,232,232 ชิ้น,4.95,99,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i6022450877.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,5088438678,21467866152,อาหารเสริมโปรไบโอติกสําหรับผู้ใหญ่ - รองรับสุขภาพทางเดินอาหารและการทํางานของระบบภูมิคุ้มกัน - โปรไบโอติก 120 พันล้าน CFU,Bcuelov,Bcuelov,WhimsicalWonders Emporium,100621648935,Supplements,Digestive Care,10100869|4087|8977|8982,338.79,144.31,57.4,THB,227,227 ชิ้น,5.0,113,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5088438678.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก",2026-09-03T12:28:28
2026-09-03,lazada,4878158276,20476972178,🚚ส่งฟรี🔥 (1แถม1) Truvitar Probio-Capsule อาหารเสริม โพรไบโอ-แคปซูล 1 กระปุก 30 แคปซูล ฟื้นฟูการทํางานของระบบขับถ่าย ปรับสมดุลของทางเดินอาหาร,TRUVITAR,TRUVITAR,TruvitarPlus,100437456111,Supplements,Digestive Care,10100869|4087|8977|8982,661.0,337.0,49.0,THB,224,224 ชิ้น,4.96,81,yes,no,สระบุรี,https://www.lazada.co.th/products/pdp-i4878158276.html,shop-digestion-and-absorption|probiotic,2026-09-03T12:28:28
2026-09-03,lazada,16072317316,126588536150,(โปร 30ซอง ) ไฟเบอร์ฟ้าใส รวมไฟเบอร์ผัก + โพรไบโอติกส์ สารสกัดนําเข้า ชงดื่มง่ายทุกวัน,Unbranded,No Brand,Coffee-shop8888,100536944079,Supplements,Digestive Care,10100869|4087|8977|8982,199.0,85.0,57.3,THB,224,224 ชิ้น,4.99,76,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i16072317316.html,shop-digestion-and-absorption|โพรไบโอติก,2026-09-03T12:28:28
2026-09-03,lazada,16074040991,126605525681,[ 1 แถม 1 ] Probiotics ผลิตภัณฑ์เสริมอาหาร โพรไบโอติกส์ ปรับสมดุลระบบขับถ่าย ตรา INZENT [A57],SUPURRA,SUPURRA,INZENT,100200147084,Supplements,Digestive Care,10100869|4087|8977|8982,598.0,239.0,60.0,THB,210,210 ชิ้น,4.92,83,yes,no,กาญจนบุรี,https://www.lazada.co.th/products/pdp-i16074040991.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,4670223665,22930426472,Saccranta Probiotics แซ็กแครนต้า (ผลิตภัณฑ์เสริมอาหาร) โพรไบโอติกยีสต์ ชนิดแคปซูล (1แผง/1กล่อง),ATLANTA,ATLANTA,BLUEBEARBAR,1000199015,Supplements,Digestive Care,10100869|4087|8977|8982,139.0,139.0,0.0,THB,210,210 ชิ้น,5.0,62,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4670223665.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก",2026-09-03T12:28:28
2026-09-03,lazada,4159826410,16335030018,"Nature's Bounty Acidophilus, Probiotic, 120, 200 tablets, ดูแลให้ลําไส้แข็งแรง สุขภาพดีจากภายใน",Nature's Bounty,Nature's Bounty,NYStar_Marketing,100182177112,Supplements,Digestive Care,10100869|4087|8977|8982,500.0,370.0,26.0,THB,207,207 ชิ้น,4.9,49,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4159826410.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,4039304023,15709276423,3 ขวดสุดคุ้ม โพรไบโอติก Probiotic + Prebiotic แคปซูลพืช ขนาด 30 แคปซูล,Beyond,Beyond,Beyond Brand,100190364179,Supplements,Digestive Care,10100869|4087|8977|8982,1800.0,960.0,46.7,THB,206,206 ชิ้น,5.0,75,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4039304023.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,5057795329,21380405560,โพรไบโอติก + พรีไบโอติก สูตรซินไบโอติก 30 แคปซูลพืช Probiotic โพรไบโอติก โปรไบโอติก Prebiotic Synbiotic Probiotics,Zenji,Zenji,ฟามะ ช้อปโปะ,100643392751,Supplements,Digestive Care,10100869|4087|8977|8982,490.0,401.0,18.2,THB,205,205 ชิ้น,4.96,74,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5057795329.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,5774848358,24583324598,KIRKLAND Women's Probiotics 120 Billion CFU—สมดุลจุลินทรีย์ในช่องคลอด—ส่งเสริมสุขภาพลําไส้,Kirkland Signature,Kirkland Signature,Pure Well,101128560670,Supplements,Digestive Care,10100869|4087|8977|8982,600.0,242.0,59.7,THB,193,193 ชิ้น,4.97,72,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5774848358.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,5738353114,24455300254,Tecepec 60 พันล้านโปรไบโอติก Lactobacillus plantarum + Lactobacillus paracasei ปรับสมดุลกระเพาะและลําไส้อย่างอ่อนโยน สําหรับคนวัยกลางคนและผู้สูงอายุ!,Tecepec,Tecepec,3EbQOv3j,100958512755,Supplements,Digestive Care,10100869|4087|8977|8982,339.99,152.99,55.0,THB,182,182 ชิ้น,4.97,38,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5738353114.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,3821999050,14564267348,"BIOPRO อาหารเสริมปรับสมดุลลําไส้ probiotic + prebiotic (โปรไบโอติก & พรีไบโอติก) จํานวน 50,000 ล้านตัว/CFU กล่องละ 10 ซอง",Supplements,Supplements,Healthyduty,1000307129,Supplements,Digestive Care,10100869|4087|8977|8982,990.0,399.0,59.7,THB,182,182 ชิ้น,4.98,65,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i3821999050.html,shop-digestion-and-absorption|โพรไบโอติก,2026-09-03T12:28:28
2026-09-03,lazada,1341894900,16093991795,"โปรไบโอติก 10 สายพันธุ์ Probiotic 10, 20 Billion CFU 60 หรือ 120 Capsules (Puritan's Pride®)",Puritan's Pride,Puritan's Pride,iBody Thailand,100089265,Supplements,Digestive Care,10100869|4087|8977|8982,1000.0,859.0,14.1,THB,178,178 ชิ้น,4.94,52,yes,no,เชียงใหม่,https://www.lazada.co.th/products/pdp-i1341894900.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,4870757719,20392630633,3 Free 1 Probio 8 รสมิกซ์เบอร์รี่ อร่อย (Probiotics + Prebiotics + Superfoods),ORGANIC SEEDS,ORGANIC SEEDS,Organic.seeds,100191579018,Supplements,Digestive Care,10100869|4087|8977|8982,4360.0,3270.0,25.0,THB,168,168 ชิ้น,4.98,51,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4870757719.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,3862619966,14759077372,IMMOR โพรไบโอติก (Probiotic Synbio Complex) (ชุด 2 กระปุก),Immor,Immor,IMMOR (อิมมอร์ทัล คอร์ปอเรชั่น),100025625,Supplements,Digestive Care,10100869|4087|8977|8982,1120.0,1000.0,10.7,THB,165,165 ชิ้น,4.97,78,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i3862619966.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,16151156277,127146940243,GPGP GreenPeople โพรไบโอติกออร์แกนิก 100 พันล้าน CFU ผสมพรีไบโอติกและเอนไซม์ย่อยอาหาร ช่วยปรับระบบย่อยอาหาร สุขภาพลําไส้ สําหรับผู้หญิงและผู้ชาย,GPGP GreenPeople,GPGP GreenPeople,Mabefy Store,100340864878,Supplements,Digestive Care,10100869|4087|8977|8982,200.0,143.1,28.5,THB,162,162 ชิ้น,4.96,49,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i16151156277.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,5029502184,21264414607,อาหารเสริมโปรไบโอติก 120 พันล้าน CFU - ปรับสมดุลระบบย่อยอาหาร ช่วยเผาผลาญ โปรไบโอติก + พรีไบโอติก,Bcuelov,Bcuelov,Radiant Rapture,100611744315,Supplements,Digestive Care,10100869|4087|8977|8982,337.18,143.32,57.5,THB,157,157 ชิ้น,4.93,61,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5029502184.html,shop-digestion-and-absorption|โพรไบโอติก,2026-09-03T12:28:28
2026-09-03,lazada,5374054283,22836316189,โปรไบโอติกส์ 19 + วิตามิน D นําเข้าจากเกาหลี ช่วยระบบขับถ่าย บํารุงกระดูก,Unbranded,No Brand,PK ONLINE STORE,1000019100,Supplements,Digestive Care,10100869|4087|8977|8982,260.0,260.0,0.0,THB,156,156 ชิ้น,5.0,79,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5374054283.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก",2026-09-03T12:28:28
2026-09-03,lazada,4891087409,20594100799,Lacto-fit 5X (สูตรใหม่) แลคโตฟิต โพรไบโอติกส์ พรีไบโอติกส์ 1 กล่อง มี 10 ซอง ดีท็อกซ์สําไส้ อาหารเสริม Detox ของแท้ 100%,Lacto-Fit,Lacto-Fit,Korea Wave Land,100261176827,Supplements,Digestive Care,10100869|4087|8977|8982,150.0,120.0,20.0,THB,154,154 ชิ้น,5.0,46,yes,no,ฉะเชิงเทรา,https://www.lazada.co.th/products/pdp-i4891087409.html,shop-digestion-and-absorption|โพรไบโอติก,2026-09-03T12:28:28
2026-09-03,lazada,5748115404,24494164843,Omilay Probiotic Gummy 150 Billion CFUs โปรไบโอติก ใช้สําหรับ สมดุล จุลินทรีย์ โปรโมชั่น การย่อยอาหาร ปรับปรุง โภชนาการ การดูดซึม 60 เม็ด,KEBETEME,KEBETEME,KEBETEME,101089888591,Supplements,Digestive Care,10100869|4087|8977|8982,1875.0,292.46,84.4,THB,152,152 ชิ้น,5.0,55,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5748115404.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,5637320206,24088102689,ISNIH โปรไบโอติก พรีไบโอติก Probiotics Capsule 300 Billion CFUs ปรับปรุงสุขภาพลําไส้และส่งเสริมการย่อยอาหาร,ISNIH,ISNIH,ISNIH,100905776804,Supplements,Digestive Care,10100869|4087|8977|8982,1595.0,308.21,80.7,THB,152,152 ชิ้น,4.99,74,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5637320206.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,5969809710,25650698333,RD+ อาร์ดีพลัส โพรไบโอติกส์ ผสมพรีไบโอติก Oral Plus Probiotics Shot (ผลิตภัณฑ์เสริมอาหาร),Unbranded,No Brand,GloryBeauty,100189935054,Supplements,Digestive Care,10100869|4087|8977|8982,765.0,765.0,0.0,THB,145,145 ชิ้น,5.0,40,yes,no,ชลบุรี,https://www.lazada.co.th/products/pdp-i5969809710.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,5589918004,23787399837,Saccranta Probiotics แซ็กแครนต้า โพรไบโอติก ชนิดแคปซูล แซกแครนต้า [1 แผง = 10 เม็ด] [EXP: 08/2027],ATLANTA,ATLANTA,My Destiny,100183791407,Supplements,Digestive Care,10100869|4087|8977|8982,179.0,135.0,24.6,THB,141,141 ชิ้น,5.0,12,yes,no,อุดรธานี,https://www.lazada.co.th/products/pdp-i5589918004.html,shop-digestion-and-absorption|โพรไบโอติก,2026-09-03T12:28:28
2026-09-03,lazada,5653790756,24107794091,อาหารเสริมโปรไบโอติก Bcuelov | ช่วยดูแลสุขภาพระบบย่อยอาหาร สุขภาพทางเดินอาหารและระบบภูมิคุ้มกันสําหรับผู้ชายและผู้หญิง,Bcuelov,Bcuelov,MysticMingle Bazaar,100621664926,Supplements,Digestive Care,10100869|4087|8977|8982,353.0,144.86,59.0,THB,139,139 ชิ้น,4.98,52,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5653790756.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,5094983645,21490739739,อาหารเสริมโปรไบโอติกเพื่อสุขภาพลําไส้และระบบภูมิคุ้มกัน ช่วยในการย่อยอาหารเร็วขึ้นและลดอาการท้องอืด,Daitea,Daitea,BlissfulBoutique Haven,100621840786,Supplements,Digestive Care,10100869|4087|8977|8982,339.29,139.01,59.0,THB,131,131 ชิ้น,4.88,51,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5094983645.html,shop-digestion-and-absorption|โพรไบโอติก,2026-09-03T12:28:28
2026-09-03,lazada,5634869373,23994153810,🔥ผลิตภัณฑ์เสริมอาหาร ลิโซ่ Liso ลิโซ่เขียว อาหารเสริม ช่วยในการเผาผลาญไขมัน ผลิตจากสมุนไพร 100%,Unbranded,No Brand,kajubb,100485024447,Supplements,Digestive Care,10100869|4087|8977|8982,103.0,103.0,0.0,THB,130,130 ชิ้น,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5634869373.html,shop-digestion-and-absorption|โพรไบโอติก,2026-09-03T12:28:28
2026-09-03,lazada,5023385940,21235798247,อาหารเสริมทางเดินอาหาร - โปรไบโอติก 60 พันล้าน CFU - โปรไบโอติกสําหรับผู้ใหญ่ - รองรับสุขภาพของลําไส้,Kaya,Kaya,Serendipity Soiree,100611616288,Supplements,Digestive Care,10100869|4087|8977|8982,335.41,140.94,58.0,THB,117,117 ชิ้น,5.0,38,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5023385940.html,shop-digestion-and-absorption|โพรไบโอติก,2026-09-03T12:28:28
2026-09-03,lazada,5023563247,21236161370,#1🇺🇸 Culturelle Probiotic โพรไบโอติก พรีไบโอติก ปรับสมดุลร่างกาย ย่อยอาหาร ขับถ่าย (#1 Clinically Test),culturelle,culturelle,beginvitamin,1000058166,Supplements,Digestive Care,10100869|4087|8977|8982,790.0,790.0,0.0,THB,116,116 ชิ้น,4.94,18,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5023563247.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,4985060780,24880921435,เมลร่า เอส/เมลร่าบี Melra S ไฟเบอร์โพรไบโอติก ขนาด 150 กรัม,Unbranded,No Brand,๋SK skincare,100200183208,Supplements,Digestive Care,10100869|4087|8977|8982,290.0,199.0,31.4,THB,115,115 ชิ้น,4.96,28,yes,no,ฉะเชิงเทรา,https://www.lazada.co.th/products/pdp-i4985060780.html,shop-digestion-and-absorption|โพรไบโอติก,2026-09-03T12:28:28
2026-09-03,lazada,5958397212,25584355549,RD+ Oral Plus Probiotics Shot อาร์ดีพลัส โพรไบโอติกส์ ผสมพรีไบโอติก ลดกลิ่นปาก 1 กล่อง 7 ซอง (ผลิตภัณฑ์เสริมอาหาร),Unbranded,No Brand,Happy Freshy,100192164145,Supplements,Digestive Care,10100869|4087|8977|8982,349.0,259.0,25.8,THB,114,114 ชิ้น,4.87,15,yes,no,ชลบุรี,https://www.lazada.co.th/products/pdp-i5958397212.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก",2026-09-03T12:28:28
2026-09-03,lazada,5022851727,21232375723,Lacto S แลคโต เอส รสโยเกิร์ต โปร 4 กล่อง ซินไบโอติกส์ + โพรไบโอติกส์ จากเกาหลีและฝรั่งเศส ขับถ่ายดี ถ่ายง่าย ถ่ายสุดแบบผู้ดี,Sakura,Sakura,บริษัท ศักดาวานิชรุ่งเรือง จํากัด,100192614434,Supplements,Digestive Care,10100869|4087|8977|8982,1960.0,999.0,49.0,THB,112,112 ชิ้น,4.88,32,yes,no,แพร่,https://www.lazada.co.th/products/pdp-i5022851727.html,shop-digestion-and-absorption|probiotic,2026-09-03T12:28:28
2026-09-03,lazada,3699257473,21995655847,Fit Probiotic Shot ฟิต โพรไบโอติกส์ ช็อต ฉีก กรอกปาก ไม่ใส่น้ําตาล (1กล่อง),FIT,FIT,BLUEBEARBAR,1000199015,Supplements,Digestive Care,10100869|4087|8977|8982,285.0,285.0,0.0,THB,111,111 ชิ้น,5.0,18,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i3699257473.html,shop-digestion-and-absorption|probiotic,2026-09-03T12:28:28
2026-09-03,lazada,5658497185,24130143472,LACTOFIT Probiotic,Lacto-Fit,Lacto-Fit,SUSIE&AME,100299387049,Supplements,Digestive Care,10100869|4087|8977|8982,755.0,609.0,19.3,THB,108,108 ชิ้น,5.0,32,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5658497185.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-09-03T12:28:28
2026-09-03,lazada,714792077,1368906420,💥ส่งฟรี !!💥(1แถม1)VITAMORES Probio-Capsule ไวต้ามอร์ส โพไบโอติก ชนิดแคปซูล เพื่อนแท้ของระบบทางเดินอาหาร 1 กระปุก บรรจุ 30 แคปซูล,Vitamores,Vitamores,Vita Shops,100038360,Supplements,Digestive Care,10100869|4087|8977|8982,698.0,285.0,59.2,THB,102,102 ชิ้น,5.0,35,yes,no,สระบุรี,https://www.lazada.co.th/products/pdp-i714792077.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก",2026-09-03T12:28:28
