date,prev_date,platform,item_id,product_name,brand_name,seller_name,subcategory,prev_retail,retail_price,prev_promo,promo_price,promo_change,promo_change_pct,prev_discount_pct,discount_pct,discount_pct_change,units_sold_delta,status,promo_event,variant_changed,prev_sku_id,sku_id,url
2026-09-18,2026-09-17,lazada,16135708544,ผลิตภัณฑ์เสริมอาหาร Parasite Blast Detox Complex ในรูปแบบซอฟต์เจล - ช่วยกําจัดพยาธิในลําไส้และช่วยระบบย่อยอาหาร - 120 แคปซูล,pslalae,ร้านวีไอพีวิตามินธรรมชาติ,Detoxification,757.0,757.0,356.17,380.0,23.83,6.7,52.9,49.8,-3.1,0.0,price_rise,shallower,no,127100464304,127100464304,https://www.lazada.co.th/products/pdp-i16135708544.html
2026-09-18,2026-09-17,lazada,16187049040,DOUBLE WOOD Probiotic Capsules-ช่วยบํารุงสุขภาพสตรีและรักษาสมดุลค่า pH ให้แข็งแรง,Unbranded,CoreVita,Women's Health,800.0,800.0,438.65,468.0,29.35,6.7,45.2,41.5,-3.7,0.0,price_rise,shallower,no,127293998313,127293998313,https://www.lazada.co.th/products/pdp-i16187049040.html
2026-09-18,2026-09-17,lazada,16195277714,วูม่าบาลานซ์ โพรไบโอติก 3 กล่อง (ผลิตภัณฑ์เสริมอาหาร),Unbranded,17DavPmk,Digestive Care,499.0,499.0,384.29,410.0,25.71,6.7,23.0,17.8,-5.2,,price_rise,shallower,no,127328462082,127328462082,https://www.lazada.co.th/products/pdp-i16195277714.html
2026-09-18,2026-09-17,lazada,16221759820,【ช่วยดูแลลําไส้】JMY-โปรไบโอติกส์/อาหารเสริม/สุขภาพลําไส้/เสริมภูมิคุ้มกัน,Unbranded,gb8yTBhv,Digestive Care,375.86,375.86,147.96,157.86,9.9,6.7,60.6,58.0,-2.6,0.0,price_rise,shallower,no,127429954847,127429954847,https://www.lazada.co.th/products/pdp-i16221759820.html
2026-09-18,2026-09-17,lazada,16221785042,ซอฟต์เจลโปรไบโอติก SOLGAR ช่วยรักษาการทํางานของโปรไบโอติกและปรับสมดุลจุลินทรีย์ในลําไส้,Unbranded,CoreVita,Digestive Care,300.0,300.0,176.21,188.0,11.79,6.7,41.3,37.3,-4.0,0.0,price_rise,shallower,no,127429710081,127429710081,https://www.lazada.co.th/products/pdp-i16221785042.html
2026-09-18,2026-09-17,lazada,16277807728,Bronson Probiotic 50 Billion CFU + Prebiotic – ช่วยดูแลสมดุลลําไส้และการย่อยอาหารในชีวิตประจําวัน,Unbranded,Bonebos,Multivitamins,900.0,900.0,439.59,469.0,29.41,6.7,51.2,47.9,-3.3,,price_rise,shallower,no,127612313608,127612313608,https://www.lazada.co.th/products/pdp-i16277807728.html
2026-09-18,2026-09-17,lazada,4053109174,โพรไบโอติก + พรีไบโอติก + โพสต์ไบโอติก (มีฮาลาล) 30 แคปซูลทําจากพืช โปรไบโอติก Synbiotic Probiotic + Prebiotic + Postbiotic ซินไบโอติก สูตรใหม่,Zenji,ZenjiShop,Digestive Care,459.0,459.0,417.09,445.0,27.91,6.7,9.1,3.1,-6.0,0.0,price_rise,shallower,no,20983797148,20983797148,https://www.lazada.co.th/products/pdp-i4053109174.html
2026-09-18,2026-09-17,lazada,4350608453,Probioshot โพรไบโอช็อต 2 กล่อง รสโยเกิร์ต (โปรไบโอติก 10 สายพันธ์ุ และ พรีไบโอติก),Siva,SIVAThailand,All Probiotic (search),750.0,750.0,702.97,750.0,47.03,6.7,6.3,0.0,-6.3,0.0,price_rise,ended,no,17335004104,17335004104,https://www.lazada.co.th/products/pdp-i4350608453.html
2026-09-18,2026-09-17,lazada,4961974416,โปรไบโอติก 6 พันล้าน CFU - เหมาะสําหรับทั้งชายและหญิง ช่วยให้ระบบย่อยอาหารดีขึ้น,Xemenry,Xemenry ร้านขายวิตามิน,Multivitamins,455.0,455.0,186.52,199.0,12.48,6.7,59.0,56.3,-2.7,0.0,price_rise,shallower,no,20878520777,20878520777,https://www.lazada.co.th/products/pdp-i4961974416.html
2026-09-18,2026-09-17,lazada,5185310115,(แพค 2 ชิ้น) POSH BIOWEMIN พอช ไบโอวีมิน (โพสไบโอติกส์ Prebiotics + Probiotics) จํานวน 2 ถุง บรรจุรวม 60 ซอง ผลิตภัณฑ์เสริมอาหาร (ตราวิษามิน),wisamin,MAX GB SHOP-02,Digestive Care,490.0,490.0,336.49,359.0,22.51,6.7,31.3,26.7,-4.6,0.0,price_rise,shallower,no,22019154624,22019154624,https://www.lazada.co.th/products/pdp-i5185310115.html
2026-09-18,2026-09-17,lazada,5240684735,Supurra Probiotics ผลิตภัณฑ์เสริมอาหาร 1 กระปุก 30 แคปซูล แท้100% โพรไบโอติกส์ [ บรรจุ 30 แคปซูล ] ตราสุเพอร์ร่า G03480,SUPURRA,Ploysaishopping Shop,Digestive Care,109.0,109.0,102.16,109.0,6.84,6.7,6.3,0.0,-6.3,0.0,price_rise,ended,no,22249505857,22249505857,https://www.lazada.co.th/products/pdp-i5240684735.html
2026-09-18,2026-09-17,lazada,5240762549,Supurra Probiotics ผลิตภัณฑ์เสริมอาหาร​ โพรไบโอติกส์​แท้​100% [ บรรจุ 30 แคปซูล ] ตราสุเพอร์ร่า G03480,SUPURRA,พลอยพลอยช้อปปิ้ง,Digestive Care,109.0,109.0,102.16,109.0,6.84,6.7,6.3,0.0,-6.3,0.0,price_rise,ended,no,22249544775,22249544775,https://www.lazada.co.th/products/pdp-i5240762549.html
2026-09-18,2026-09-17,lazada,5290049321,Probiotics 60 Billion โพรไบโอ​ติคเพื่อประสิทธิภาพ​การทํางานของลําไส้​ เสริมสร้าง​ภูมิคุ้มกัน​,Unbranded,GoldenWealth Land♻️,Immunity,269.0,269.0,252.13,269.0,16.87,6.7,6.3,0.0,-6.3,0.0,price_rise,ended,no,22524646684,22524646684,https://www.lazada.co.th/products/pdp-i5290049321.html
2026-09-18,2026-09-17,lazada,5361184592,"Probiotics Prebiotics โพรไบโอติกส์ + พรีไบโอติกส์ ขับถ่าย ท้องผูก โพรไบโอติก พลัส ปรับสมดุลลําไส้ จุลลินทรีย์ 30,000 ล้าน ตรา เอสเอ็น9",SN9,DLife_ช่องหลักบริษัท,Digestive Care,990.0,990.0,553.0,590.0,37.0,6.7,44.1,40.4,-3.7,0.0,price_rise,shallower,no,25157346159,25157346159,https://www.lazada.co.th/products/pdp-i5361184592.html
2026-09-18,2026-09-17,lazada,5490795529,Probiotic 60 Billion CFUs โปรไบโอติคเพื่อสุขภาพลําไส้​ ระบบย่อยอาหาร​ เสริมสร้าง​ภูมิคุ้มกัน​,Unbranded,Xtreme Supermarket🛒,Immunity,380.0,380.0,356.17,380.0,23.83,6.7,6.3,0.0,-6.3,0.0,price_rise,ended,no,23301223235,23301223235,https://www.lazada.co.th/products/pdp-i5490795529.html
2026-09-18,2026-09-15,lazada,5662589730,แคปซูลโปรไบโอติก - ประกอบด้วยเอนไซม์ย่อยอาหารและพรีไบโอติก - ส่งเสริมสุขภาพระบบย่อยอาหาร - รองรับระบบภูมิคุ้มกัน ปรับสมดุลระดับคอเลสเตอรอล,Unbranded,อี้เว่ย,Immunity,757.0,757.0,351.48,375.0,23.52,6.7,53.6,50.5,-3.1,1.0,price_rise,shallower,no,24152297379,24152297379,https://www.lazada.co.th/products/pdp-i5662589730.html
2026-09-18,2026-09-15,lazada,5703398737,"Pslalae - อาหารเสริมแคปซูลสําหรับระบบย่อยอาหาร - โปรไบโอติกคอมเพล็กซ์ 60 พันล้าน CFU, เอนไซม์ย่อยอาหาร, พรีไบโอติกเบลนด์ออร์แกนิก - ผลิตในสหรัฐอเมริกา",pslalae,แคปซูลอ่อนจากธรรมชาติเพื่อสุขภาพแท้,Digestive Care,750.2,750.2,351.58,375.1,23.52,6.7,53.1,50.0,-3.1,0.0,price_rise,shallower,no,24325166591,24325166591,https://www.lazada.co.th/products/pdp-i5703398737.html
2026-09-18,2026-09-17,lazada,5739754617,โปรไบโอติก 60 พันล้าน - 120 แคปซูล (60 พันล้าน CFU ต่อหนึ่งหน่วยบริโภค) คอมเพล็กซ์โปรไบโอติกพร้อมไฟเบอร์พรีไบโอติก,Unbranded,tkTY4lJB,Immunity,412.2,412.2,186.01,198.46,12.45,6.7,54.9,51.9,-3.0,0.0,price_rise,shallower,no,24458902273,24458902273,https://www.lazada.co.th/products/pdp-i5739754617.html
2026-09-18,2026-09-10,lazada,5789341846,แอสตาแซนธิน 24 มก. + ไลโคปีน 50 มก. อาหารเสริมแคโรทีนอยด์เข้มข้นทางคลินิกพร้อมไมโครอัลจิเนตแอสตาแซนธินจากธรรมชาติ 100%,Unbranded,OSjGu2LL,Multivitamins,398.0,398.0,179.96,192.0,12.04,6.7,54.8,51.8,-3.0,1.0,price_rise,shallower,no,24650294769,24650294769,https://www.lazada.co.th/products/pdp-i5789341846.html
2026-09-18,2026-09-17,lazada,5792528779,โปรไบโอติกขั้นสูง 100 พันล้าน- 16 สายพันธุ์ + พรีไบโอติกออร์แกนิก - สุขภาพระบบย่อยอาหารและลําไส้ - บรรเทาอาการท้องผูก ท้องเสีย ท้องอืด และท้องเฟ้อเป็นครั้งคราว - โปรไบโอติกสําหรับผู้ชายและผู้หญิง,pslalae,OSjGu2LL,Digestive Care,398.0,398.0,183.71,196.0,12.29,6.7,53.8,50.8,-3.0,0.0,price_rise,shallower,no,24660356813,24660356813,https://www.lazada.co.th/products/pdp-i5792528779.html
2026-09-18,2026-09-15,lazada,5826779726,"แคปซูลโปรไบโอติก 60,000 ล้าน CFU โปรไบโอติกแลคโตบาซิลลัส แอซิโดฟิลัส เหมาะสําหรับผู้ชายและผู้หญิง ช่วยย่อยและดูดซึม วิตามินเพื่อสุขภาพทางเดินอาหาร",pslalae,แคปซูลสุขภาพ pslalea,Multivitamins,757.0,757.0,352.42,376.0,23.58,6.7,53.4,50.3,-3.1,2.0,price_rise,shallower,no,24804085053,24804085053,https://www.lazada.co.th/products/pdp-i5826779726.html
2026-09-18,2026-09-17,lazada,5838546229,โปรไบโอติกส์ - สุขภาพลําไส้ - สุขภาพระบบย่อยอาหาร - ภูมิคุ้มกัน - 60/120 แคปซูล,Unbranded,SBe866a0,Digestive Care,400.0,400.0,185.58,198.0,12.42,6.7,53.6,50.5,-3.1,0.0,price_rise,shallower,no,24852521510,24852521510,https://www.lazada.co.th/products/pdp-i5838546229.html
2026-09-18,2026-09-17,lazada,5849328157,Pslalae - โปรไบโอติกส์ - เอนไซม์เพื่อสุขภาพระบบย่อยอาหารและการดูดซึมสารอาหารที่ดีขึ้น - 30/60/120 แคปซูล,pslalae,SBe866a0,Digestive Care,316.0,316.0,148.09,158.0,9.91,6.7,53.1,50.0,-3.1,0.0,price_rise,shallower,no,24913777581,24913777581,https://www.lazada.co.th/products/pdp-i5849328157.html
2026-09-18,2026-09-17,lazada,5851312716,Taisho New Biofermin S Tablets โพรไบโอติก 3 สปีชีส์ made in japan,Unbranded,JP-Jpanaddict,Multivitamins,390.0,390.0,328.05,350.0,21.95,6.7,15.9,10.3,-5.6,1.0,price_rise,shallower,no,24923042050,24923042050,https://www.lazada.co.th/products/pdp-i5851312716.html
2026-09-18,2026-09-17,lazada,5851436318,Probiotics Women's Capsules 120 billion CFU-โปรไบโอติกส์-ช่วยเรื่องสุขภาพลําไส้,Unbranded,CoreVita,Digestive Care,600.0,600.0,187.46,200.0,12.54,6.7,68.8,66.7,-2.1,0.0,price_rise,shallower,no,24922845984,24922845984,https://www.lazada.co.th/products/pdp-i5851436318.html
2026-09-18,2026-09-17,lazada,5917822734,NatureBell Probiotics+ Capsules-ช่วยปรับปรุงระบบย่อยอาหาร การดูดซึมสารอาหาร และรักษาสุขภาพระบบย่อยอาหาร,Unbranded,CoreVita,Multivitamins,588.0,588.0,437.71,467.0,29.29,6.7,25.6,20.6,-5.0,1.0,price_rise,shallower,no,25329190267,25329190267,https://www.lazada.co.th/products/pdp-i5917822734.html
2026-09-18,2026-09-17,lazada,5959861787,อาหารเสริมโปรไบโอติก - ประกอบด้วยใยอาหารพรีไบโอติกผสม - เสริมสร้างสุขภาพระบบย่อยอาหารและลําไส้ บรรเทาอาการท้องผูก ท้องอืด และท้องเฟ้อเป็นครั้งคราว - แคปซูลมังสวิรัติ,Unbranded,การอนุญาตแบรนด์วิตามิน,Multivitamins,398.0,398.0,182.36,194.56,12.2,6.7,54.2,51.1,-3.1,1.0,price_rise,shallower,no,25590781896,25590781896,https://www.lazada.co.th/products/pdp-i5959861787.html
2026-09-18,2026-09-17,lazada,5961866291,โปรไบโอติกส์ส่งเสริมการเคลื่อนไหวของลําไส้ ปรับสมดุลจุลินทรีย์ในลําไส้ เหมาะสําหรับทั้งผู้ชายและผู้หญิง ไม่ใช่จีเอ็มโอ และช่วยในการย่อยอาหาร,Unbranded,OSjGu2LL,Detoxification,398.0,398.0,182.67,194.89,12.22,6.7,54.1,51.0,-3.1,0.0,price_rise,shallower,no,25604827643,25604827643,https://www.lazada.co.th/products/pdp-i5961866291.html
2026-09-18,2026-09-15,lazada,6059610510,【พร้อมส่งในไทย】พรีไบโอติกส์ปรับลําไส้สมดุล ใยอาหาร 2 ชนิด ปรับสมดุลลําไส้ ลดอาการท้องอืด,Unbranded,7mcml7fF,Digestive Care,274.0,274.0,115.56,123.3,7.74,6.7,57.8,55.0,-2.8,1.0,price_rise,shallower,no,26293378949,26293378949,https://www.lazada.co.th/products/pdp-i6059610510.html
2026-09-18,2026-09-17,lazada,6060179017,ผลิตภัณฑ์เสริมอาหารโปรไบโอติกสําหรับผู้หญิง อุดมด้วยโปรไบโอติกและสารสกัดจากแครนเบอร์รี่ออร์แกนิก ช่วยเสริมสร้างสุขภาพระบบย่อยอาหาร ช่องคลอด และระบบทางเดินปัสสาวะ - 120 แคปซูล,pslalae,Xemenry ร้านขายวิตามิน,Digestive Care,757.0,757.0,356.17,380.0,23.83,6.7,52.9,49.8,-3.1,0.0,price_rise,shallower,no,26294676715,26294676715,https://www.lazada.co.th/products/pdp-i6060179017.html
2026-09-18,2026-09-17,lazada,6071434481,แคปซูลคอมเพล็กซ์กําจัดปรสิตในลําไส้ - ช่วยล้างพยาธิในลําไส้ - 120 แคปซูล,pslalae,Xemenry ร้านขายวิตามิน,Detoxification,757.0,757.0,356.17,380.0,23.83,6.7,52.9,49.8,-3.1,1.0,price_rise,shallower,no,26402293505,26402293505,https://www.lazada.co.th/products/pdp-i6071434481.html
2026-09-18,2026-09-17,lazada,762386697,HELMINA ผลิตภัณฑ์เสริมอาหารและดีท็อกซ์ลําไส้ – เซ็ต 3 กล่อง (กล่องละ 15 แคปซูล) ดูแลลําไส้ ขับของเสีย เสริมสุขภาพจากภายใน,HERBOLOID,Herboloid Thailand,Detoxification,4170.0,4170.0,2249.52,2400.0,150.48,6.7,46.1,42.4,-3.7,0.0,price_rise,shallower,no,1478922023,1478922023,https://www.lazada.co.th/products/pdp-i762386697.html
2026-09-18,2026-09-17,lazada,415924022,"โฟลิค Folic Acid + B-6 & B-12, 90 Tablets (Mason Natural®) โฟเลต วิตามินบี 6 บี12 บี9 B6",Mason Natural,iBody Thailand,Multivitamins,600.0,600.0,466.0,498.0,32.0,6.9,22.3,17.0,-5.3,0.0,price_rise,shallower,no,799406234,799406234,https://www.lazada.co.th/products/pdp-i415924022.html
2026-09-18,2026-09-17,lazada,5736547616,โปรไบโอติก 6 พันล้าน CFU เหมาะสําหรับทั้งชายและหญิง ช่วยให้ระบบย่อยอาหารดีขึ้น30/60/120 แคปซูล,Fearathe,InspireInk Hub,Multivitamins,533.8,533.8,196.29,209.87,13.58,6.9,63.2,60.7,-2.5,0.0,price_rise,shallower,no,24447906482,24447906482,https://www.lazada.co.th/products/pdp-i5736547616.html
2026-09-18,2026-09-17,lazada,5750413942,(1แถม1)น้ําชงโพรไบโอติกส์ ดูแลภายในผู้หญิง(1ห่อ15ซอง),Unbranded,สายธาร789,Women's Health,550.0,550.0,449.0,480.0,31.0,6.9,18.4,12.7,-5.7,0.0,price_rise,shallower,no,24503087410,24503087410,https://www.lazada.co.th/products/pdp-i5750413942.html
2026-09-18,2026-09-17,lazada,16118489313,PROBIOWA (1แถม1) โปรไบโอว่า โปรไบโอติกเฉพาะทาง 5 สายพันธุ์ เพื่อสุขภาพผู้หญิง ดูแลจุดซ่อนเร้น ปัญหา แบคทีเรีย เชื้อรา,PRNN,Presiva Store,Women's Health,490.0,490.0,458.15,490.0,31.85,7.0,6.5,0.0,-6.5,,price_rise,ended,no,127028780577,127028780577,https://www.lazada.co.th/products/pdp-i16118489313.html
2026-09-18,2026-09-15,lazada,16261098191,คู่ฟ้า-ชมพู LABBIOME PROBIOTICS + VIRGINIE ภายในสู่ภายนอก,LABLIBRARY,ก้องณพัฒน์,Women's Health,1580.0,1580.0,1139.0,1219.0,80.0,7.0,27.9,22.8,-5.1,,price_rise,shallower,no,127562124228,127562124228,https://www.lazada.co.th/products/pdp-i16261098191.html
2026-09-18,2026-09-17,lazada,4291140696,[ ซื้อ 1 แถม 1 ] Supurra Probiotics ผลิตภัณฑ์เสริมอาหาร โพรไบโอติกส์ [ 1 กระปุก 30 แคปซูล ] ตราสุเพอร์ร่า [C2],SUPURRA,Supurra,Digestive Care,550.0,550.0,148.66,159.0,10.34,7.0,73.0,71.1,-1.9,0.0,price_rise,shallower,no,17051870826,17051870826,https://www.lazada.co.th/products/pdp-i4291140696.html
2026-09-18,2026-09-17,lazada,4730903813,CUphar ProbioKhlear ผิวสวยสุขภาพดีเริ่มที่ลําไส้ โปรไบโอติกส์งานวิจัยเภสัชจุฬา 1 กล่อง บรรจุ 30 แคปซูล,CUphar,ThaithonMall,Digestive Care,1490.0,1490.0,1355.75,1450.0,94.25,7.0,9.0,2.7,-6.3,2.0,price_rise,shallower,no,19510433988,19510433988,https://www.lazada.co.th/products/pdp-i4730903813.html
2026-09-18,2026-09-17,lazada,4985060780,เมลร่า เอส/เมลร่าบี Melra S ไฟเบอร์โพรไบโอติก ขนาด 150 กรัม,Unbranded,๋SK skincare,Digestive Care,290.0,290.0,186.0,199.0,13.0,7.0,35.9,31.4,-4.5,0.0,price_rise,shallower,no,24880921435,24880921435,https://www.lazada.co.th/products/pdp-i4985060780.html
2026-09-18,2026-09-17,lazada,5170694329,CUphar ProbioKhlear ผิวสวยสุขภาพดีเริ่มที่ลําไส้ โปรไบโอติกส์เภสัชจุฬา 2 กล่อง รวม 60 แคปซูล,CUphar,ThaithonMall,Immunity,2980.0,2970.0,2776.95,2970.0,193.05,7.0,6.8,0.0,-6.8,0.0,price_rise,ended,no,21911225695,21911225695,https://www.lazada.co.th/products/pdp-i5170694329.html
2026-09-18,2026-09-17,lazada,5378505226,PROJADE x VIKKA Probiotics Dietary Supplement Product ผลิตภัณฑ์เสริมอาหาร โพรไบโอดิกส์ โปรเจด,Vikkaskincare,vikkaskincare,Well Being Sets,2670.0,2670.0,1671.78,1788.0,116.22,7.0,37.4,33.0,-4.4,5.0,price_rise,shallower,no,22849040146,22849040146,https://www.lazada.co.th/products/pdp-i5378505226.html
2026-09-18,2026-09-17,lazada,5877377909,Dary Vit Probiotic Balanz ดารี่ วิต อาหารเสริม โพรไบโอติก บาลานซ์ ขนาด 30 แคปซูล 1 กระปุก,DARY VIT,Dary Vit Store,Women's Health,199.0,199.0,158.0,169.0,11.0,7.0,20.6,15.1,-5.5,0.0,price_rise,shallower,no,25049251705,25049251705,https://www.lazada.co.th/products/pdp-i5877377909.html
2026-09-18,2026-09-17,lazada,16185476067,(1 กล่อง/ 7 ซอง) วูม่า บาลานซ์ Woma' Balance พรีไบโอติก โพรไบโอติก ปรับสมดุลจุดซ่อนเร้นน้องสาว สําหรับผู้หญิง,Unbranded,MoaKQWS4,Digestive Care,299.0,299.0,260.39,279.0,18.61,7.1,12.9,6.7,-6.2,,price_rise,shallower,no,127268901558,127268901558,https://www.lazada.co.th/products/pdp-i16185476067.html
2026-09-18,2026-09-17,lazada,2683910842,schiff Digestive Advantage Probiotic Gummy Bear Gummy 120 Gummies daily probiotic survives stomach acid Gummies,Schiff,bedigo Import Commodity Store,Multivitamins,1599.0,1599.0,932.36,999.0,66.64,7.1,41.7,37.5,-4.2,0.0,price_rise,shallower,no,9671402153,9671402153,https://www.lazada.co.th/products/pdp-i2683910842.html
2026-09-18,2026-09-17,lazada,4055004859,นําเข้าโพรไบโอติก จากญี่ปุ่น โพรไบโอติก Probiotic + Prebiotic ตัวช่วยบํารุงลําไส้ ระบบขับถ่าย ขนาด 30 แคปซูล,Beyond,Beyond Thailand Store,Well Being Sets,890.0,890.0,298.65,320.0,21.35,7.1,66.4,64.0,-2.4,0.0,price_rise,shallower,no,15794485977,15794485977,https://www.lazada.co.th/products/pdp-i4055004859.html
2026-09-18,2026-09-17,lazada,5646405826,MAMA BEAUTY Probiotic Capsules โปรไบโอติก แคปซูล 300 พันล้านCFU สนับสนุนความสมดุลของลําไส้ อาหารเสริมดูแลระบบทางเดินอาหาร พร้อมไฟเบอร์ การสนับสนุน สําหรับระบบทางเดินอาหาร,mama Beauty,Mama Beauty Healthy,Digestive Care,941.0,941.0,132.3,141.75,9.45,7.1,85.9,84.9,-1.0,0.0,price_rise,shallower,no,24136182866,24136182866,https://www.lazada.co.th/products/pdp-i5646405826.html
2026-09-18,2026-09-17,lazada,5758318857,Wellness อาหารเสริมโปรไบโอติกสําหรับผู้หญิง 50 พันล้าน CFUs โปรไบโอติก โปรไบโอติกช่องคลอด สุขภาพระบบทางเดินปัสสาวะ,Unbranded,Wellness Local Store2,Detoxification,599.0,599.0,183.86,197.0,13.14,7.1,69.3,67.1,-2.2,0.0,price_rise,shallower,no,24534109480,24534109480,https://www.lazada.co.th/products/pdp-i5758318857.html
2026-09-18,2026-09-17,lazada,4779837261,[ 1 แถม 1 ] Clover Plus Probiotic Plus โคลเวอร์ พลัส โพรไบโอติกส์ พลัส ขนาด พร้อม พรีไบโอติก 30 แคปซูล/กระปุก,Clover Plus,CloverPlus,Digestive Care,699.0,699.0,279.0,299.0,20.0,7.2,60.1,57.2,-2.9,0.0,price_rise,shallower,no,19725308844,19725308844,https://www.lazada.co.th/products/pdp-i4779837261.html
2026-09-18,2026-09-17,lazada,16248649674,แคปซูลโปรไบโอติก BBEEAAUU 50 พันล้าน CFU ช่วยปกป้องระบบย่อยอาหารและเสริมสร้างภูมิคุ้มกัน พร้อมทั้งเติมเต็มแบคทีเรียที่ดีในลําไส้,Unbranded,Herbal Haven,Digestive Care,514.0,514.0,192.0,206.0,14.0,7.3,62.6,59.9,-2.7,0.0,price_rise,shallower,no,127506605112,127506605112,https://www.lazada.co.th/products/pdp-i16248649674.html
2026-09-18,2026-09-17,lazada,16257355147,"แคปซูลโปรไบโอติก Mulittea: 120 พันล้าน CFU, 36 สายพันธุ์ + พรีไบโอติก + เอนไซม์ช่วยย่อยอาหาร เพื่อสุขภาพลําไส้และช่วยในการย่อยอาหาร",Unbranded,Herbal Haven,Digestive Care,500.0,500.0,192.05,206.0,13.95,7.3,61.6,58.8,-2.8,0.0,price_rise,shallower,no,127550020009,127550020009,https://www.lazada.co.th/products/pdp-i16257355147.html
2026-09-18,2026-09-17,lazada,5213711880,Swisse Beauty เยลลี่เคี้ยวได้ 99% ปราศจากน้ําตาล (ผม ผิว เล็บ คอลลาเจน เสริมสร้างภูมิคุ้มกัน โพรไบโอติก น้ําส้มสายชูหมักจากแอปเปิ้ล + ไฟเบอร์ มัลติวิตามิน),Swisse,Swisse Overseas,Multivitamins,1260.0,1260.0,969.0,1040.0,71.0,7.3,23.1,17.5,-5.6,0.0,price_rise,shallower,no,22156710001,22156710001,https://www.lazada.co.th/products/pdp-i5213711880.html
2026-09-18,2026-09-17,lazada,5695796151,BCUELOV อาหารเสริมโปรไบโอติกที่ปราศจากยีสต์ ช่วยให้ระบบย่อยอาหารทํางานได้ดีขึ้นและมีสุขภาพที่สมดุล,Bcuelov,Lattice 633,Digestive Care,350.0,350.0,128.79,138.33,9.54,7.4,63.2,60.5,-2.7,0.0,price_rise,shallower,no,24295256150,24295256150,https://www.lazada.co.th/products/pdp-i5695796151.html
2026-09-18,2026-09-17,lazada,16178353452,ผลิตภัณฑ์เสริมอาหาร Probio-H (CEO Factory Brand),CEO,CEO Factory Shop,Well Being Sets,690.0,690.0,641.7,690.0,48.3,7.5,7.0,0.0,-7.0,6.0,price_rise,ended,no,127255010378,127255010378,https://www.lazada.co.th/products/pdp-i16178353452.html
2026-09-18,2026-09-17,lazada,3897305233,(แพ็คคู่) Swisse Probiotic & Prebiotic Gummies 45 Gummies - Natural Orange Flavour กัมมี่ โปรไบโอติก & พรีไบโอติกส์ 45 เม็ด รสส้ม x 2 ขวด (หมดอายุ:10 2027),Swisse,Swisse Overseas,Multivitamins,1940.0,1940.0,1489.0,1600.0,111.0,7.5,23.2,17.5,-5.7,0.0,price_rise,shallower,no,14960563890,14960563890,https://www.lazada.co.th/products/pdp-i3897305233.html
2026-09-18,2026-09-17,lazada,5099279697,NATURE'S WAY เนเจอร์ส เวย์ เดลี่ โพรไบโอติก,Nature's Way,Boots,Multivitamins,734.0,734.0,682.0,734.0,52.0,7.6,7.1,0.0,-7.1,0.0,price_rise,ended,no,21507085291,21507085291,https://www.lazada.co.th/products/pdp-i5099279697.html
2026-09-18,2026-09-17,lazada,5897298430,🔥ส่งไว ส่งฟรี 👍(ซื้อคู่) Truvitar Balance Probiotics | โพรไบโอติกส์ สําหรับผู้หญิง ช่วยปรับสมดุลจุดซ่อนเร้น ลดอาการตกขาว,TRUVITAR,Truvitar Vitamins,Women's Health,945.0,945.0,825.0,890.01,65.01,7.9,12.7,5.8,-6.9,,price_rise,shallower,no,25206913065,25206913065,https://www.lazada.co.th/products/pdp-i5897298430.html
2026-09-18,2026-09-12,lazada,4219114115,"Swisse Daily Digestive Health Probiotic Range Suppement ผลิตภัณฑ์เสริมอาหารกลุ่มโปรไบโอติก (IBS, Immune, Daily Digestive, Women's Flora, Iron, Vitamin C, Adults & Kids Gummies)",Swisse,Swisse Overseas,Digestive Care,1140.0,1140.0,880.0,950.0,70.0,8.0,22.8,16.7,-6.1,0.0,price_rise,shallower,no,16622877117,16622877117,https://www.lazada.co.th/products/pdp-i4219114115.html
2026-09-18,2026-09-17,lazada,16051767423,17 Probiotics CEO Factory (ผลิตภัณฑ์เสริมอาหาร),CEO,CEO Factory Shop,Well Being Sets,690.0,690.0,634.8,690.0,55.2,8.7,8.0,0.0,-8.0,10.0,price_rise,ended,no,126270202284,126270202284,https://www.lazada.co.th/products/pdp-i16051767423.html
2026-09-18,2026-09-09,lazada,16100263596,พรีไบโอติกและโปรไบโอติก | Prebiotics and Probiotics Capsules เพื่อความสมดุลของจุลินทรีย์ในลําไส้และความสบายในการย่อยอาหาร - 120pcs,Unbranded,Green Nutrition Store,Digestive Care,800.0,800.0,352.28,383.0,30.72,8.7,56.0,52.1,-3.9,0.0,price_rise,shallower,no,126849260542,126849260542,https://www.lazada.co.th/products/pdp-i16100263596.html
2026-09-18,2026-09-17,lazada,5662246317,Trunature Advanced Digestive Probiotic 100 Capsules โปรไบโอติกย่อยอาหาร,Trunature,Noulex ร้านขายสินค้านําเข้า,Digestive Care,899.0,899.0,826.9,899.0,72.1,8.7,8.0,0.0,-8.0,0.0,price_rise,ended,no,24149847035,24149847035,https://www.lazada.co.th/products/pdp-i5662246317.html
2026-09-18,2026-09-17,lazada,5774848358,KIRKLAND Women's Probiotics 120 Billion CFU—สมดุลจุลินทรีย์ในช่องคลอด—ส่งเสริมสุขภาพลําไส้,Kirkland Signature,Pure Well,Digestive Care,600.0,600.0,222.59,242.0,19.41,8.7,62.9,59.7,-3.2,0.0,price_rise,shallower,no,24583324598,24583324598,https://www.lazada.co.th/products/pdp-i5774848358.html
