date,seller_name,sku_count,median_promo_price,min_promo_price,avg_discount_pct,promo_sku_count,avg_rating,total_reviews,units_sold_total,units_sold_delta,revenue_proxy,share_of_shelf_pct,promo_penetration_pct
2026-08-16,5GXPeaBk,1,370.51,370.51,51.1,1,,0,0,0,0.0,0.1,100.0
2026-08-16,Dietary supplements. India,1,890.0,890.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,paroauyshop,1,168.0,168.0,43.8,1,,0,0,0,0.0,0.1,100.0
2026-08-16,th-fangfang-02,1,199.0,199.0,60.2,1,,0,0,0,0.0,0.1,100.0
2026-08-16,สบายใจสโตร์,1,160.65,160.65,15.0,1,,0,0,0,0.0,0.1,100.0
2026-08-16,พี่ภา 168Shop,1,250.0,250.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,Waluni.Shopping,1,250.0,250.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,6I5FxhNE,1,851.36,851.36,32.0,1,,0,0,0,0.0,0.1,100.0
2026-08-16,Harvey Thomson,1,542.82,542.82,10.0,1,,0,0,0,0.0,0.1,100.0
2026-08-16,ปั้นทรัพย์,1,390.0,390.0,33.9,1,,0,0,0,0.0,0.1,100.0
2026-08-16,TIFF619X,1,70.8,70.8,56.9,1,,0,0,0,0.0,0.1,100.0
2026-08-16,Boost vitality,1,178.05,178.05,55.5,1,,0,12,3,534.15,0.1,100.0
2026-08-16,Lucky Vault,1,188.0,188.0,53.0,1,,0,12,3,564.0,0.1,100.0
2026-08-16,Wenore Mall,1,139.0,139.0,50.0,1,,0,0,0,0.0,0.1,100.0
2026-08-16,SugarBaby,1,650.0,650.0,0.0,0,4.8,20,105,0,0.0,0.1,0.0
2026-08-16,EVEANDBOY,1,188.0,188.0,71.1,1,4.97,161,1700,0,0.0,0.1,100.0
2026-08-16,Chertorch,1,519.0,519.0,0.0,0,4.86,7,43,0,0.0,0.1,0.0
2026-08-16,Verena_Official,1,240.0,240.0,77.1,1,5.0,53,186,0,0.0,0.1,100.0
2026-08-16,Sogoodhealthcare,1,1589.0,1589.0,17.7,1,4.9,140,511,0,0.0,0.1,100.0
2026-08-16,SuperBand,1,1920.0,1920.0,0.0,0,4.98,90,317,1,1920.0,0.1,0.0
2026-08-16,FlamingoBabe,1,419.0,419.0,0.0,0,4.96,23,129,0,0.0,0.1,0.0
2026-08-16,All about anti-aging,1,499.0,499.0,0.0,0,4.97,116,719,0,0.0,0.1,0.0
2026-08-16,bedigo Import Commodity Store,1,932.36,932.36,41.7,1,5.0,18,85,0,0.0,0.1,100.0
2026-08-16,Skincare by mira,1,325.0,325.0,16.5,1,4.95,165,606,0,0.0,0.1,100.0
2026-08-16,Sunny Import Store,1,1025.69,1025.69,14.5,1,4.89,18,94,0,0.0,0.1,100.0
2026-08-16,Healthnomic,1,1770.0,1770.0,0.0,0,5.0,6,9,0,0.0,0.1,0.0
2026-08-16,Better_Choice,1,1090.0,1090.0,21.6,1,5.0,28,114,0,0.0,0.1,100.0
2026-08-16,VITAZONE,1,435.0,435.0,0.0,0,4.82,11,73,0,0.0,0.1,0.0
2026-08-16,Mommy's Fav,1,1160.0,1160.0,7.2,1,4.97,219,1300,0,0.0,0.1,100.0
2026-08-16,Cocoa paa,1,1180.0,1180.0,0.0,0,4.99,2215,5700,0,0.0,0.1,0.0
2026-08-16,NEUTROVA,1,1890.0,1890.0,20.3,1,5.0,4,18,0,0.0,0.1,100.0
2026-08-16,MAX GB SHOP,1,690.0,690.0,41.5,1,4.91,312,1000,0,0.0,0.1,100.0
2026-08-16,GPO Planet โดย องค์การเภสัชกรรม,1,290.0,290.0,0.0,0,4.98,211,953,1,290.0,0.1,0.0
2026-08-16,Beautyislegend,1,2350.0,2350.0,23.9,1,5.0,1,18,0,0.0,0.1,100.0
2026-08-16,Healthyduty,1,399.0,399.0,59.7,1,4.98,64,179,0,0.0,0.1,100.0
2026-08-16,suk.vitamin and skin care,1,630.0,630.0,36.4,1,5.0,71,330,0,0.0,0.1,100.0
2026-08-16,IMMOR (อิมมอร์ทัล คอร์ปอเรชั่น),1,1000.0,1000.0,10.7,1,4.97,78,165,0,0.0,0.1,100.0
2026-08-16,Sunshine_ps,1,499.0,499.0,0.0,0,5.0,2,9,0,0.0,0.1,0.0
2026-08-16,Hello Butterfly,1,1180.0,1180.0,0.0,0,5.0,81,191,0,0.0,0.1,0.0
2026-08-16,นูวิท,1,799.0,799.0,63.0,1,5.0,5,15,0,0.0,0.1,100.0
2026-08-16,Unni.Shop,1,349.0,349.0,40.8,1,4.97,440,1900,0,0.0,0.1,100.0
2026-08-16,SabuyjaiOfficial,1,299.0,299.0,33.6,1,5.0,18,65,0,0.0,0.1,100.0
2026-08-16,Super Drug,1,2240.0,2240.0,0.0,0,5.0,1,6,0,0.0,0.1,0.0
2026-08-16,Beyond Thailand Store,1,298.65,298.65,66.4,1,4.96,56,172,0,0.0,0.1,100.0
2026-08-16,Beauty_import168,1,560.0,560.0,13.8,1,5.0,19,108,0,0.0,0.1,100.0
2026-08-16,Hello 99,1,1080.0,1080.0,0.0,0,4.97,615,2000,0,0.0,0.1,0.0
2026-08-16,CK Pharma,1,899.0,899.0,54.8,1,5.0,5,26,0,0.0,0.1,100.0
2026-08-16,Atomy489&คลังขนม,1,960.0,960.0,0.0,0,5.0,14,86,0,0.0,0.1,0.0
2026-08-16,WW Pharmacy,1,490.0,490.0,16.9,1,4.86,14,106,0,0.0,0.1,100.0
2026-08-16,U.KanZ,1,1190.0,1190.0,0.0,0,4.73,15,46,0,0.0,0.1,0.0
2026-08-16,Mary's Naturals,1,890.0,890.0,31.0,1,5.0,4,27,0,0.0,0.1,100.0
2026-08-16,เฮลตี้สแควร์,1,2598.0,2598.0,18.8,1,4.97,189,442,0,0.0,0.1,100.0
2026-08-16,Supurra,1,159.0,159.0,71.1,1,4.97,4872,10500,0,0.0,0.1,100.0
2026-08-16,EverythingLowPrice,1,139.0,139.0,0.0,0,4.98,1611,9700,0,0.0,0.1,0.0
2026-08-16,Bear shops,1,179.0,179.0,54.1,1,5.0,5,12,0,0.0,0.1,100.0
2026-08-16,บลูเบิร์ดไทยแลนด์,1,179.1,179.1,23.8,1,4.99,94,339,4,716.4,0.1,100.0
2026-08-16,Classy Beauty,1,2290.0,2290.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,มิสออสซี่ชอป,1,1460.0,1460.0,8.8,1,5.0,19,96,0,0.0,0.1,100.0
2026-08-16,Suntanar Official Store,1,890.0,890.0,31.0,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-16,น้ําหอม อาหารเสริม ช้อป,1,690.0,690.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,Innerwell,1,390.0,390.0,15.0,1,5.0,2,0,0,0.0,0.1,100.0
2026-08-16,กันกันช็อป,1,2800.0,2800.0,20.0,1,5.0,4,14,0,0.0,0.1,100.0
2026-08-16,Gift Get cokza,1,1000.0,1000.0,0.0,0,5.0,2,7,0,0.0,0.1,0.0
2026-08-16,Soon_Healthy_Shop,1,283.0,283.0,0.0,0,5.0,3,10,0,0.0,0.1,0.0
2026-08-16,Medileen,1,1300.0,1300.0,13.3,1,4.97,220,822,0,0.0,0.1,100.0
2026-08-16,ร้านยาเน็กซ์ฟาร์มา NEXX Pharma,1,205.0,205.0,18.0,1,4.97,1340,4100,0,0.0,0.1,100.0
2026-08-16,Camellia and Co,1,390.0,390.0,0.0,0,5.0,210,600,0,0.0,0.1,0.0
2026-08-16,japan_lookkidshop,1,1090.0,1090.0,9.2,1,4.83,29,77,0,0.0,0.1,100.0
2026-08-16,เก้านรี (๙ นรี),1,640.0,640.0,34.8,1,5.0,67,157,1,640.0,0.1,100.0
2026-08-16,fairydiary,1,290.0,290.0,63.3,1,5.0,3,28,0,0.0,0.1,100.0
2026-08-16,Proganic,1,358.72,358.72,59.7,1,4.96,778,3300,0,0.0,0.1,100.0
2026-08-16,bymategifshop,1,790.0,790.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,Japan Ginza,1,1050.0,1050.0,0.0,0,5.0,14,54,0,0.0,0.1,0.0
2026-08-16,clubherb,1,166.62,166.62,71.8,1,4.88,16,51,0,0.0,0.1,100.0
2026-08-16,DosePharmacy,1,450.0,450.0,8.2,1,5.0,10,58,0,0.0,0.1,100.0
2026-08-16,KaideeGiffarine,1,790.0,790.0,0.0,0,5.0,9,17,0,0.0,0.1,0.0
2026-08-16,รีไลฟ์,1,199.0,199.0,66.3,1,5.0,5,15,0,0.0,0.1,100.0
2026-08-16,GiftShop by Ya,1,790.0,790.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,ThaithonMall,1,1262.0,1262.0,15.3,1,4.97,400,947,2,2524.0,0.1,100.0
2026-08-16,365wecare,1,1948.0,1948.0,2.6,1,5.0,9,46,0,0.0,0.1,100.0
2026-08-16,HappyGiff 4289,1,790.0,790.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,NONNY.GIFFSHOP,1,553.0,553.0,30.0,1,5.0,11,17,0,0.0,0.1,100.0
2026-08-16,JJCbeauty,1,1300.0,1300.0,0.0,0,,0,12,0,0.0,0.1,0.0
2026-08-16,Holista Thailand,1,1890.0,1890.0,13.7,1,4.8,5,14,0,0.0,0.1,100.0
2026-08-16,FrendThailand,1,450.0,450.0,30.8,1,4.9,89,418,0,0.0,0.1,100.0
2026-08-16,Vitamores Vitamins,1,205.0,205.0,70.6,1,4.98,1536,3600,0,0.0,0.1,100.0
2026-08-16,dailyvitamins,1,379.0,379.0,35.8,1,5.0,17,74,0,0.0,0.1,100.0
2026-08-16,PET Rx,1,240.0,240.0,17.2,1,4.97,204,736,14,3360.0,0.1,100.0
2026-08-16,P4UShop,1,380.0,380.0,0.0,0,5.0,20,102,0,0.0,0.1,0.0
2026-08-16,วิตามินออสเตรเลีย,1,529.0,529.0,0.0,0,4.96,25,120,0,0.0,0.1,0.0
2026-08-16,21_things,1,172.0,172.0,23.6,1,4.96,83,659,0,0.0,0.1,100.0
2026-08-16,Truvitar Vitamins,1,254.0,254.0,67.8,1,4.97,766,1800,0,0.0,0.1,100.0
2026-08-16,truenaturize,1,399.0,399.0,49.5,1,4.97,1937,5000,0,0.0,0.1,100.0
2026-08-16,iChoices V.2,1,2880.0,2880.0,10.0,1,,0,0,0,0.0,0.1,100.0
2026-08-16,Firstmall.co.th,1,298.08,298.08,0.0,0,5.0,1,0,0,0.0,0.1,0.0
2026-08-16,Health Solution168,1,1890.0,1890.0,13.7,1,5.0,17,29,0,0.0,0.1,100.0
2026-08-16,TruvitarPlus,1,227.0,227.0,71.3,1,4.96,78,215,0,0.0,0.1,100.0
2026-08-16,บริษัท แม็กซ์มาดี จํากัด,1,1350.0,1350.0,55.0,1,,0,0,0,0.0,0.1,100.0
2026-08-16,ก้องณพัฒน์,1,509.0,509.0,26.2,1,4.99,359,1100,0,0.0,0.1,100.0
2026-08-16,Ecovit,1,274.3,274.3,61.4,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-16,Atlanta Healthcare,1,150.0,150.0,25.0,1,4.94,134,518,0,0.0,0.1,100.0
2026-08-16,Blackmores,1,2368.0,2368.0,29.1,1,4.98,242,844,2,4736.0,0.1,100.0
2026-08-16,healthysmart4u,1,561.0,561.0,19.7,1,5.0,9,27,0,0.0,0.1,100.0
2026-08-16,เจ๊จะขายไร้ขีด,1,459.0,459.0,29.4,1,4.97,79,260,0,0.0,0.1,100.0
2026-08-16,๋SK skincare,1,199.0,199.0,31.4,1,4.96,28,115,0,0.0,0.1,100.0
2026-08-16,YINGMALL,1,1000.0,1000.0,28.1,1,,0,0,0,0.0,0.1,100.0
2026-08-16,arun-shop07,1,390.0,390.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,TTW-shop09,1,1000.0,1000.0,66.3,1,,0,0,0,0.0,0.1,100.0
2026-08-16,Bomi_Supplements,1,499.0,499.0,58.1,1,4.98,308,936,0,0.0,0.1,100.0
2026-08-16,Change Grade 65,1,2259.0,2259.0,50.3,1,,0,0,0,0.0,0.1,100.0
2026-08-16,Out Pool 64,1,2259.0,2259.0,50.3,1,,0,0,0,0.0,0.1,100.0
2026-08-16,Pedawan Shop,1,1225.0,1225.0,5.0,1,4.93,27,172,0,0.0,0.1,100.0
2026-08-16,Tactiva,1,1490.0,1490.0,21.2,1,5.0,17,50,0,0.0,0.1,100.0
2026-08-16,SUSIE&AME,1,319.0,319.0,35.6,1,5.0,9,15,0,0.0,0.1,100.0
2026-08-16,beginvitamin,1,690.0,690.0,0.0,0,4.94,17,115,0,0.0,0.1,0.0
2026-08-16,LishOfficialStore,1,2000.0,2000.0,61.5,1,4.98,199,498,0,0.0,0.1,100.0
2026-08-16,Celestial Serenity,1,121.0,121.0,63.0,1,4.95,167,393,0,0.0,0.1,100.0
2026-08-16,Pakaporn1568,1,1400.0,1400.0,0.0,0,5.0,2,13,0,0.0,0.1,0.0
2026-08-16,Blossom Bliss,1,112.63,112.63,65.7,1,4.93,506,1800,0,0.0,0.1,100.0
2026-08-16,Radiant Rapture,1,142.65,142.65,57.7,1,4.93,61,157,0,0.0,0.1,100.0
2026-08-16,Radiant Radiance,1,116.3,116.3,64.4,1,5.0,25,70,0,0.0,0.1,100.0
2026-08-16,Posh Panache,1,121.0,121.0,64.1,1,5.0,53,159,0,0.0,0.1,100.0
2026-08-16,Velvet Visionaries,1,117.94,117.94,65.0,1,4.91,175,415,0,0.0,0.1,100.0
2026-08-16,PSLALAE วิตามินสุขภาพและความงาม,1,183.71,183.71,55.6,1,4.96,397,1700,0,0.0,0.1,100.0
2026-08-16,Saruda LaiLa10,1,390.0,390.0,0.0,0,5.0,1,0,0,0.0,0.1,0.0
2026-08-16,Saruda LaiLa13,1,179.0,179.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,Healthy by Wee,1,899.0,899.0,0.0,0,4.96,23,121,0,0.0,0.1,0.0
2026-08-16,Life Supplements,1,558.0,558.0,64.7,1,4.99,146,320,0,0.0,0.1,100.0
2026-08-16,carry goods,1,229.0,229.0,34.6,1,,0,15,0,0.0,0.1,100.0
2026-08-16,NatureNook Haven,1,123.77,123.77,63.2,1,4.96,140,354,0,0.0,0.1,100.0
2026-08-16,WhimsicalWonders Emporium,1,123.27,123.27,63.6,1,5.0,113,225,0,0.0,0.1,100.0
2026-08-16,kokao__ 0fficial,1,139.0,139.0,53.7,1,4.92,40,110,0,0.0,0.1,100.0
2026-08-16,Ethereal Empower,1,161.81,161.81,70.0,1,5.0,13,25,0,0.0,0.1,100.0
2026-08-16,BlissfulBoutique Haven,1,117.55,117.55,65.4,1,4.88,51,130,0,0.0,0.1,100.0
2026-08-16,pilawan696,1,239.0,239.0,0.0,0,5.0,51,263,0,0.0,0.1,0.0
2026-08-16,lovely eiei🎀,1,125.0,125.0,37.5,1,,0,242,0,0.0,0.1,100.0
2026-08-16,B.L.O.S.S.O.M.,1,2190.0,2190.0,27.0,1,,0,0,0,0.0,0.1,100.0
2026-08-16,SOLOLIFESHOP,1,275.0,275.0,54.1,1,5.0,72,287,0,0.0,0.1,100.0
2026-08-16,Plantogenic,1,1332.0,1332.0,23.9,1,4.97,65,302,0,0.0,0.1,100.0
2026-08-16,บริษัท ชาญกิจเภสัชกรรม จํากัด,1,467.0,467.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,Lunaria,1,693.0,693.0,0.0,0,5.0,1,0,0,0.0,0.1,0.0
2026-08-16,healing 1985,1,580.0,580.0,0.0,0,5.0,3,24,0,0.0,0.1,0.0
2026-08-16,Polar bear shop 69,1,1990.0,1990.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,เชอรี่.โอเคเจแปน,1,1077.89,1077.89,16.4,1,4.93,74,267,1,1077.89,0.1,100.0
2026-08-16,Ginseng Gold,1,149.0,149.0,16.8,1,5.0,3,16,0,0.0,0.1,100.0
2026-08-16,Jng3NhKe,1,90.0,90.0,69.0,1,5.0,8,16,0,0.0,0.1,100.0
2026-08-16,Upper Cut 83,1,990.0,990.0,47.2,1,,0,0,0,0.0,0.1,100.0
2026-08-16,Today is bestseller,1,289.0,289.0,17.4,1,,0,0,0,0.0,0.1,100.0
2026-08-16,Yadeemedical,1,580.0,580.0,0.0,0,5.0,7,47,0,0.0,0.1,0.0
2026-08-16,IMMUNE LAB,1,2990.0,2990.0,22.7,1,5.0,2,11,0,0.0,0.1,100.0
2026-08-16,42Shop Love,1,2390.0,2390.0,49.5,1,,0,0,0,0.0,0.1,100.0
2026-08-16,ร้านภูมิใจไทย (สุขภาพดี วิถีไทย),1,420.0,420.0,6.7,1,,0,0,0,0.0,0.1,100.0
2026-08-16,Fourty Eight,1,900.0,900.0,51.2,1,,0,0,0,0.0,0.1,100.0
2026-08-16,Ploysaishopping Shop,1,109.0,109.0,0.0,0,4.97,99,226,1,109.0,0.1,0.0
2026-08-16,พลอยพลอยช้อปปิ้ง,1,109.0,109.0,0.0,0,5.0,12,52,0,0.0,0.1,0.0
2026-08-16,WellnessPlus47,1,1570.0,1570.0,50.1,1,,0,0,0,0.0,0.1,100.0
2026-08-16,Luck You Online,1,705.0,705.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,PT HEALTHY SHOP,1,1000.0,1000.0,31.0,1,,0,0,0,0.0,0.1,100.0
2026-08-16,D-BikerShop,1,526.28,526.28,40.9,1,5.0,14,47,3,1578.84,0.1,100.0
2026-08-16,TheNaThailand,1,590.0,590.0,45.9,1,4.95,22,107,0,0.0,0.1,100.0
2026-08-16,Truvitar Mall,1,214.0,214.0,72.9,1,5.0,12,29,0,0.0,0.1,100.0
2026-08-16,Sacred Purity,1,1679.0,1679.0,72.0,1,5.0,2,15,2,3358.0,0.1,100.0
2026-08-16,กบเคโระบิ้วตี้,1,571.09,571.09,27.7,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-16,Bank sale,1,536.33,536.33,0.0,0,5.0,14,65,0,0.0,0.1,0.0
2026-08-16,supaluck food,1,1990.0,1990.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,MNHealtyShop,1,130.0,130.0,0.0,0,5.0,2,45,0,0.0,0.1,0.0
2026-08-16,RYPS.shop,1,535.0,535.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,"Centall Co.,Ltd",1,1990.0,1990.0,49.0,1,4.86,28,69,0,0.0,0.1,100.0
2026-08-16,สกิน นูทรีชั่น77,1,1200.0,1200.0,0.0,0,5.0,4,21,0,0.0,0.1,0.0
2026-08-16,LovePlant_Shop,1,299.0,299.0,43.6,1,4.98,51,172,1,299.0,0.1,100.0
2026-08-16,AGLAM THAILAND,1,601.59,601.59,39.2,1,5.0,89,175,2,1203.18,0.1,100.0
2026-08-16,up2she,1,1090.0,1090.0,0.0,0,5.0,2,10,0,0.0,0.1,0.0
2026-08-16,ยูแปดสโต,1,782.0,782.0,50.0,1,,0,0,0,0.0,0.1,100.0
2026-08-16,Fin FIn Fresh,1,2190.0,2190.0,49.4,1,5.0,2,5,0,0.0,0.1,100.0
2026-08-16,LAB Pharmacy,1,450.0,450.0,0.0,0,5.0,1,0,0,0.0,0.1,0.0
2026-08-16,Vitamin@Australia,1,519.0,519.0,0.0,0,5.0,5,27,0,0.0,0.1,0.0
2026-08-16,Beauty Delivery,1,159.0,159.0,36.4,1,5.0,2,12,0,0.0,0.1,100.0
2026-08-16,WHERY WELL STORE,1,990.0,990.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,April.65,1,349.0,349.0,0.0,0,5.0,5,14,0,0.0,0.1,0.0
2026-08-16,KVKXTHAILAND,1,1788.0,1788.0,33.0,1,5.0,75,154,1,1788.0,0.1,100.0
2026-08-16,vikkaskincare,1,2490.0,2490.0,44.0,1,4.99,368,799,1,2490.0,0.1,100.0
2026-08-16,WITAL,1,890.0,890.0,50.0,1,5.0,490,1500,0,0.0,0.1,100.0
2026-08-16,POPOO Healthy Shop,1,333.63,333.63,86.6,1,4.98,2485,7600,0,0.0,0.1,100.0
2026-08-16,STORY ME LOVE 6888,1,550.0,550.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,Skybeauty999,1,279.0,279.0,28.5,1,,0,0,0,0.0,0.1,100.0
2026-08-16,pharmamed,1,590.0,590.0,28.8,1,5.0,16,42,0,0.0,0.1,100.0
2026-08-16,Whimsy Waves,1,112.17,112.17,68.8,1,5.0,5,15,0,0.0,0.1,100.0
2026-08-16,SHOPPOPUSA,1,1990.0,1990.0,0.0,0,4.4,5,18,0,0.0,0.1,0.0
2026-08-16,Paa Nokkara,1,1180.0,1180.0,0.0,0,5.0,6,12,0,0.0,0.1,0.0
2026-08-16,DLife_ช่องหลักบริษัท,1,517.0,517.0,34.6,1,5.0,17,36,0,0.0,0.1,100.0
2026-08-16,Glutamax,1,279.0,279.0,44.1,1,4.98,46,121,0,0.0,0.1,100.0
2026-08-16,creamstore88,1,179.0,179.0,0.0,0,5.0,7,23,0,0.0,0.1,0.0
2026-08-16,VIDA Thailand,1,249.0,249.0,50.1,1,4.98,911,2400,0,0.0,0.1,100.0
2026-08-16,CAkryiJf,1,450.0,450.0,43.7,1,4.71,7,65,1,450.0,0.1,100.0
2026-08-16,HealthZeus,1,2600.0,2600.0,30.7,1,5.0,12,20,0,0.0,0.1,100.0
2026-08-16,my health888,1,1584.0,1584.0,0.0,0,4.92,12,32,0,0.0,0.1,0.0
2026-08-16,ดีดี เบบี้ช็อป ไทยแลนด์,1,490.0,490.0,0.0,0,5.0,5,24,0,0.0,0.1,0.0
2026-08-16,kefir.shop,1,1399.0,1399.0,6.7,1,5.0,3,14,0,0.0,0.1,100.0
2026-08-16,Now Green Health,1,660.0,660.0,35.3,1,,0,0,0,0.0,0.1,100.0
2026-08-16,ชีวดี,1,680.0,680.0,33.3,1,,0,0,0,0.0,0.1,100.0
2026-08-16,TotalCare Health,1,660.0,660.0,35.3,1,,0,0,0,0.0,0.1,100.0
2026-08-16,Daily Health shop,1,680.0,680.0,33.3,1,,0,0,0,0.0,0.1,100.0
2026-08-16,บิวตี้ 56,1,136.0,136.0,65.1,1,4.94,170,463,0,0.0,0.1,100.0
2026-08-16,Yummy888 Shop,1,76.0,76.0,0.0,0,4.6,5,23,0,0.0,0.1,0.0
2026-08-16,UAJ4GJm0,1,200.0,200.0,80.0,1,5.0,9,68,0,0.0,0.1,100.0
2026-08-16,My Destiny,1,135.0,135.0,24.6,1,5.0,12,141,10,1350.0,0.1,100.0
2026-08-16,Make up_To you,1,580.0,580.0,0.0,0,5.0,2,0,0,0.0,0.1,0.0
2026-08-16,AmoreWellness,1,949.0,949.0,3.2,1,,0,7,0,0.0,0.1,100.0
2026-08-16,Aey89Shop2,1,1290.0,1290.0,0.0,0,5.0,2,11,0,0.0,0.1,0.0
2026-08-16,PP Pet Mall,1,65.0,65.0,34.3,1,4.92,343,1300,0,0.0,0.1,100.0
2026-08-16,เดอะลอนจีวีสต์,1,1800.0,1800.0,10.0,1,5.0,15,32,0,0.0,0.1,100.0
2026-08-16,เอเฮทซีซีไทยแลนด์,1,99.0,99.0,17.5,1,4.14,7,58,0,0.0,0.1,100.0
2026-08-16,PrimaMart,1,229.0,229.0,0.0,0,4.92,13,65,0,0.0,0.1,0.0
2026-08-16,Fruiting Body Mushrooms,1,1095.0,1095.0,26.8,1,4.93,58,253,0,0.0,0.1,100.0
2026-08-16,Healthy Beauty07,1,1590.0,1590.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,แอ๊บโซ ไทยแลนด์,1,4500.0,4500.0,63.4,1,5.0,3,15,0,0.0,0.1,100.0
2026-08-16,Shop Kartoon2510,1,260.0,260.0,0.0,0,4.97,139,324,0,0.0,0.1,0.0
2026-08-16,กฤตเจริญพาณิช,1,259.0,259.0,0.0,0,,0,5,0,0.0,0.1,0.0
2026-08-16,DKP_Pharma,1,179.68,179.68,35.2,1,5.0,2,13,0,0.0,0.1,100.0
2026-08-16,kajubb,1,60.0,60.0,0.0,0,,0,23,0,0.0,0.1,0.0
2026-08-16,SOFTHER HEALTHY CHOICES,1,456.75,456.75,81.2,1,5.0,5,10,0,0.0,0.1,100.0
2026-08-16,KUDSAN คัดสรร,1,290.0,290.0,70.7,1,,0,0,0,0.0,0.1,100.0
2026-08-16,First Healthy,1,164.56,164.56,0.0,0,5.0,19,68,0,0.0,0.1,0.0
2026-08-16,Mulittea Overseas Store,1,338.59,338.59,15.4,1,5.0,26,79,1,338.59,0.1,100.0
2026-08-16,Beautyclear,1,950.0,950.0,0.0,0,5.0,5,10,0,0.0,0.1,0.0
2026-08-16,Wiparat167,1,590.0,590.0,13.2,1,,0,0,0,0.0,0.1,100.0
2026-08-16,Noulex ร้านขายสินค้านําเข้า,1,826.9,826.9,8.0,1,4.92,24,70,2,1653.8,0.1,100.0
2026-08-16,อี้เว่ย,1,182.77,182.77,54.1,1,5.0,7,19,0,0.0,0.1,100.0
2026-08-16,Homjung Shop,1,490.0,490.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,ปังปังราตรีช๊อป,1,368.09,368.09,53.4,1,5.0,1,8,0,0.0,0.1,100.0
2026-08-16,HAPPY PACKAGING,1,150.0,150.0,0.0,0,5.0,1,0,0,0.0,0.1,0.0
2026-08-16,เซเว่นทู บิ้วตี้ช๊อป,1,398.06,398.06,49.6,1,,0,0,0,0.0,0.1,100.0
2026-08-16,ยูนิเฮลท์_SAMMEE,1,64.0,64.0,50.8,1,4.87,55,194,0,0.0,0.1,100.0
2026-08-16,Betterlife.Japan,1,750.0,750.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-16,Airi Thailand,1,349.0,349.0,12.5,1,5.0,3,13,0,0.0,0.1,100.0
2026-08-16,Lattice 633,1,128.79,128.79,63.2,1,5.0,25,57,0,0.0,0.1,100.0
2026-08-16,MVmall Shopping,1,854.0,854.0,75.7,1,5.0,2,0,0,0.0,0.1,100.0
2026-08-16,MVmall Store,1,854.0,854.0,75.7,1,5.0,3,21,0,0.0,0.1,100.0
2026-08-16,Biothentic,1,229.0,229.0,64.2,1,4.94,33,74,0,0.0,0.1,100.0
2026-08-16,Dr Longevity,1,1024.0,1024.0,35.6,1,4.97,88,335,0,0.0,0.1,100.0
2026-08-16,BEAUTY KISS,1,349.0,349.0,12.5,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-16,Petme,1,950.0,950.0,9.5,1,5.0,1,5,0,0.0,0.1,100.0
2026-08-16,Omilay Health,1,289.0,289.0,84.6,1,,0,5,0,0.0,0.1,100.0
2026-08-16,llamito,1,290.0,290.0,50.8,1,5.0,55,255,2,580.0,0.1,100.0
2026-08-16,Opulent Odyssey33,1,194.77,194.77,63.8,1,5.0,5,16,0,0.0,0.1,100.0
2026-08-16,Heartiva,1,530.0,530.0,10.2,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-16,zqXQk85d,1,1024.0,1024.0,0.0,0,5.0,5,17,0,0.0,0.1,0.0
2026-08-16,TheTesterK,1,359.0,359.0,48.0,1,5.0,2,7,0,0.0,0.1,100.0
2026-08-16,เวลามิน ช็อป,1,217.0,217.0,29.1,1,5.0,3,0,0,0.0,0.1,100.0
2026-08-16,Mini.s06(Vitamin & Supplement),1,1890.0,1890.0,9.6,1,5.0,2,9,0,0.0,0.1,100.0
2026-08-16,GWBfwKWk,1,133.46,133.46,61.0,1,5.0,14,27,0,0.0,0.1,100.0
2026-08-16,3EbQOv3j,1,129.08,129.08,62.0,1,4.97,37,175,1,129.08,0.1,100.0
2026-08-16,PT Glory Shop 2,1,450.7,450.7,8.0,1,4.99,135,542,2,901.4,0.1,100.0
