date,platform,item_id,sku_id,product_name,brand_name,brand_raw,seller_name,seller_id,category,subcategory,platform_category_ids,retail_price,promo_price,discount_pct,currency,units_sold,units_sold_raw,rating,review_count,in_stock,is_sponsored,location,url,query_bucket,collected_at,prev_date,prev_promo,prev_retail,promo_change,promo_change_pct,discount_pct_change,units_sold_delta,prev_sku_id,variant_changed
2026-08-23,lazada,5049528295,24769883974,Fit Probiotic Shot ฟิต โพรไบโอติก ช็อค [สินค้ามีให้เลือก 2 ขนาด] โพไบโอติกส์ โปรโบโอติก,FIT,FIT,Bestpricepricevitamin,1599,Supplements,Digestive Care,10100869|4087|8977|8982,336.0,297.0,11.6,THB,260.0,260 ชิ้น,4.98,80,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5049528295.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-08-23T22:28:16,2026-08-20,297.0,336.0,0.0,0.0,0.0,0.0,24769883974,no
2026-08-23,lazada,5049658033,21350565640,Fit Probiotic Shot ฟิต โพรไบโอติก ช็อค [2 กล่อง] โพไบโอติกส์ โปรโบโอติก,FIT,FIT,Bestpricepricevitamin,1599,Supplements,Digestive Care,10100869|4087|8977|8982,2079.0,1492.0,28.2,THB,27.0,27 ชิ้น,5.0,10,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5049658033.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-08-23T22:28:16,2026-08-20,1492.0,2079.0,0.0,0.0,0.0,0.0,21350565640,no
2026-08-23,lazada,5049727818,21351628731,￼ส่งฟรี 20 ซอง ของแท้+พร้อมส่ง+วูม่า บาลานซ์พรีและโพรไบโอติกส์ Woma ' Balance ปรับสมดุลน้องสาว ลดกลิ่น สร้างภูมิคุ้มกัน,Unbranded,No Brand,Saruda LaiLa10,100194381171,Supplements,Women's Health,10100869|4087|8977|8995,390.0,390.0,0.0,THB,,,5.0,1,yes,no,สุพรรณบุรี,https://www.lazada.co.th/products/pdp-i5049727818.html,shop-women-and-menopause|probiotic,2026-08-23T22:28:16,2026-08-20,390.0,390.0,0.0,0.0,0.0,,21351628731,no
2026-08-23,lazada,5049803209,21351474885,￼ส่งฟรี 20 ซอง ของแท้+พร้อมส่ง+วูม่า บาลานซ์พรีและโพรไบโอติกส์ Woma ' Balance ปรับสมดุลน้องสาว ลดตกขาว ลดกลิ่น กระตุ้นระบบย่อย,Unbranded,No Brand,Saruda LaiLa13,100194459098,Supplements,Women's Health,10100869|4087|8977|8995,179.0,179.0,0.0,THB,,,,0,yes,no,สุพรรณบุรี,https://www.lazada.co.th/products/pdp-i5049803209.html,shop-women-and-menopause|probiotic,2026-08-23T22:28:16,2026-08-17,179.0,179.0,0.0,0.0,0.0,,21351474885,no
2026-08-23,lazada,5049819862,24770330224,Fit Probiotic Shot ฟิต โพรไบโอติก ช็อค [สินค้ามีให้เลือก 2 ขนาด] โพไบโอติกส์ โปรโบโอติก,FIT,FIT,Noracosmetic,1000385347,Supplements,Digestive Care,10100869|4087|8977|8982,390.0,259.0,33.6,THB,21.0,21 ชิ้น,5.0,5,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5049819862.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก,catalog|probiotic",2026-08-23T22:28:16,2026-08-20,259.0,390.0,0.0,0.0,0.0,0.0,24770330224,no
2026-08-23,lazada,5049842991,21352077392,ส่งฟรี Woma' Balance ผลิตภัณฑ์เสริมอาหาร วูม่าบาลานซ์ โพรไบโอติก ตัวช่วยปรับสมดุลน้องสาว 1 กล่องมี 20 ซอง,Unbranded,No Brand,PiktaiVTG Shop5,100350800205,Supplements,Women's Health,10100869|4087|8977|8995,390.0,390.0,0.0,THB,,,,0,yes,no,สุพรรณบุรี,https://www.lazada.co.th/products/pdp-i5049842991.html,shop-women-and-menopause|probiotic,2026-08-23T22:28:16,2026-08-17,390.0,390.0,0.0,0.0,0.0,,21352077392,no
2026-08-23,lazada,5049893254,21351823279,￼ส่งฟรี 20 ซอง WOMA BALANCE วูม่า บาลานซ์ โพรไบโอติก ปรับสมดุลจุดซ่อนเร้น ช่วยระบบภายใน ผู้หญิง กระตุ้นระบบย่อยอาหาร,Unbranded,No Brand,Salesushop,100194444110,Supplements,Women's Health,10100869|4087|8977|8995,390.0,390.0,0.0,THB,,,5.0,2,yes,no,สุพรรณบุรี,https://www.lazada.co.th/products/pdp-i5049893254.html,shop-women-and-menopause|probiotic,2026-08-23T22:28:16,2026-08-17,390.0,390.0,0.0,0.0,0.0,,21351823279,no
2026-08-23,lazada,5057795329,21380405560,โพรไบโอติก + พรีไบโอติก สูตรซินไบโอติก 30 แคปซูลพืช Probiotic โพรไบโอติก โปรไบโอติก Prebiotic Synbiotic Probiotics,Zenji,Zenji,ฟามะ ช้อปโปะ,100643392751,Supplements,Digestive Care,10100869|4087|8977|8982,490.0,429.0,12.4,THB,205.0,205 ชิ้น,4.96,73,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5057795329.html,shop-digestion-and-absorption|probiotic,2026-08-23T22:28:16,,,,,,,,,no
2026-08-23,lazada,5059013757,21383035594,"California Gold Nutrition,โปรไบโอติกส์5พันล้าน CFU, 60แคปซูลผัก",PINK COCO,PINK COCO,Top Mall - HK,22856,Supplements,Multivitamins,10100869|4087|8977|6966,1305.35,1054.4,19.2,THB,6.0,6 ชิ้น,5.0,6,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i5059013757.html,shop-multivitamin-supplements|probiotic,2026-08-23T22:28:16,2026-08-20,868.85,1305.35,185.55,21.4,-14.2,0.0,21383035594,no
2026-08-23,lazada,5064302274,21394503097,GiGi​ Fiborotics จีจี้​ ไฟโบโรติกส์​​ ไฟเบอร์​ พรีไบโอติกส์​ และโพรไบโอติกส์​​ ดีท็อกซ์​ ฟื้นฟูระบบลําไส้​ และระบบขับถ่าย,Unbranded,No Brand,Befita Healthy Thailand,100242195114,Supplements,Digestive Care,10100869|4087|8977|8982,299.0,290.0,3.0,THB,,,,0,yes,no,ชลบุรี,https://www.lazada.co.th/products/pdp-i5064302274.html,shop-digestion-and-absorption|โพรไบโอติก,2026-08-23T22:28:16,2026-08-20,290.0,299.0,0.0,0.0,0.0,,21394503097,no
2026-08-23,lazada,5066192296,21400031233,Modgut Probiotics++ สูตร Good Night โพรไบโอติกส์ตัวช่วยช่วยเรื่องขับถ่าย และแก้ไขปัญหาของคนนอนหลับยาก Probiotic โปรไบโอติกส์,modgut,modgut,Valor Health,21883,Supplements,Well Being Sets,10100869|4087|8977|6971,1900.0,1490.0,21.6,THB,23.0,23 ชิ้น,5.0,6,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5066192296.html,shop-well-being-sets|probiotic,2026-08-23T22:28:16,2026-08-20,1490.0,1900.0,0.0,0.0,0.0,0.0,21400031233,no
2026-08-23,lazada,5068664477,21407919534,Swisse Daily Digestive Probiotic โปรไบโอติกส์ 30เม็ด ดูแลระบบทางเดินอาหาร EXP05/2027,Swisse,Swisse,WawaMamaPharma,100263936858,Supplements,Digestive Care,10100869|4087|8977|8982,900.0,729.0,19.0,THB,54.0,54 ชิ้น,5.0,21,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5068664477.html,shop-digestion-and-absorption|probiotic,2026-08-23T22:28:16,2026-08-20,720.0,900.0,9.0,1.2,-1.0,0.0,21407919534,no
2026-08-23,lazada,5069557268,21410127846,"โพรไบโอติก ปรับสมดุลลําไส้ Now Foods Probiotic-10, 25 Billion, 50 veg capsules",Now Foods,Now Foods,Healthy by Wee,1000012732,Supplements,Detoxification,10100869|4087|8977|8989,899.0,899.0,0.0,THB,121.0,121 ชิ้น,4.96,23,yes,no,นครปฐม,https://www.lazada.co.th/products/pdp-i5069557268.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-20,899.0,899.0,0.0,0.0,0.0,0.0,21410127846,no
2026-08-23,lazada,5073364639,21419560157,Life Plus โพรไบโอ18 โพรไบโอติก 18 สายพันธุ์ Life Plus ProBio18 Probiotic 2กรัม ชนิดกรอกปาก,Life,Life,Life Supplements,100189092053,Supplements,Digestive Care,10100869|4087|8977|8982,1580.0,580.0,63.3,THB,321.0,321 ชิ้น,4.99,146,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5073364639.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-08-23T22:28:16,2026-08-20,580.0,1580.0,0.0,0.0,0.0,0.0,21419560157,no
2026-08-23,lazada,5076259657,21427601605,Life Space Spectrum Probiotic 60 Capsules โปรไบโอติกส์ 32 พันล้านตัวใน 1 แคปซูล,Life-Space,Life-Space,BE HEALTH PLUS,100426912812,Supplements,Digestive Care,10100869|4087|8977|8982,1024.0,1024.0,0.0,THB,423.0,423 ชิ้น,4.94,141,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5076259657.html,shop-digestion-and-absorption|probiotic,2026-08-23T22:28:16,2026-08-18,1024.0,1024.0,0.0,0.0,0.0,0.0,21427601605,no
2026-08-23,lazada,5079180576,21435588163,RD+ อาร์ดีพลัส โพรไบโอติกส์ ผสมพรีไบโอติก ลดกลิ่นปาก Oral Plus Probiotics Shot (ผลิตภัณฑ์เสริมอาหาร),Unbranded,No Brand,แองเจิ้ล บีริช,100186701199,Supplements,Women's Health,10100869|4087|8977|8995,390.0,247.0,36.7,THB,153.0,153 ชิ้น,4.47,17,yes,no,เชียงราย,https://www.lazada.co.th/products/pdp-i5079180576.html,shop-women-and-menopause|probiotic,2026-08-23T22:28:16,2026-08-20,259.0,390.0,-12.0,-4.6,3.1,0.0,21435588163,no
2026-08-23,lazada,5082477331,22782578073,(1เเพ็ค×10ซอง) Woonae Probio Fiber & Dtx 20g / Colla & Gluta 20g / Kombucha Lychee 20g วูเน่ อาหารเสริม,woonae,woonae,Wonderfulbeauty,4787,Supplements,Detoxification,10100869|4087|8977|8989,199.0,199.0,0.0,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5082477331.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-13,199.0,199.0,0.0,0.0,0.0,,22782578073,no
2026-08-23,lazada,5082560102,21445673836,(1เเพ็ค×10ซอง) Woonae Probio Fiber & Dtx 20g / Colla & Gluta 20g / Kombucha Lychee 20g วูเน่ อาหารเสริม,woonae,woonae,fon fon beauty,1000329212,Supplements,Detoxification,10100869|4087|8977|8989,199.0,199.0,0.0,THB,13.0,13 ชิ้น,5.0,4,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5082560102.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-13,199.0,199.0,0.0,0.0,0.0,0.0,21445673836,no
2026-08-23,lazada,5082718693,21446900922,Super Probiotic Detox ล้างไขมันสะสมในลําไส้~พร้อมส่ง/แท้100% แลคติกแลคโตบาซิลลัส Plantarum CLP 0611,Unbranded,No Brand,carry goods,100192110433,Supplements,Detoxification,10100869|4087|8977|8989,350.0,229.0,34.6,THB,15.0,15 ชิ้น,,0,no,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5082718693.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-20,229.0,350.0,0.0,0.0,0.0,0.0,21446900922,no
2026-08-23,lazada,5083756122,21449457512,Nature’s Bounty Ultra Strength 20 Billion Probiotic 70 Capsules Free shipping โปรไบโอติกส์ 10 สายพันธุ์ 70 เม็ด ส่งฟรี โพรไบโอติกส์ โพไบโอติก โปไบโอติก,Premuim,Premuim,Best vita,100230378020,Supplements,Multivitamins,10100869|4087|8977|6966,3500.0,1890.0,46.0,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5083756122.html,shop-multivitamin-supplements|probiotic,2026-08-23T22:28:16,2026-08-20,1890.0,3500.0,0.0,0.0,0.0,,21449457512,no
2026-08-23,lazada,5084118177,21451305278,อาหารเสริมโปรไบโอติก 120 พันล้าน CFUs - สนับสนุนสุขภาพทางเดินอาหาร การดูแลลําไส้,Bcuelov,Bcuelov,NatureNook Haven,100621840770,Supplements,Digestive Care,10100869|4087|8977|8982,336.56,144.91,56.9,THB,355.0,355 ชิ้น,4.96,140,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5084118177.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก,catalog|probiotic",2026-08-23T22:28:16,2026-08-20,123.77,336.56,21.14,17.1,-6.3,0.0,21451305278,no
2026-08-23,lazada,5088438678,21467866152,อาหารเสริมโปรไบโอติกสําหรับผู้ใหญ่ - รองรับสุขภาพทางเดินอาหารและการทํางานของระบบภูมิคุ้มกัน - โปรไบโอติก 120 พันล้าน CFU,Bcuelov,Bcuelov,WhimsicalWonders Emporium,100621648935,Supplements,Digestive Care,10100869|4087|8977|8982,338.79,144.31,57.4,THB,226.0,226 ชิ้น,5.0,113,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5088438678.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก,catalog|probiotic",2026-08-23T22:28:16,2026-08-20,123.27,338.79,21.04,17.1,-6.2,1.0,21467866152,no
2026-08-23,lazada,5089376299,22572830475,Super Probiotic Detox ล้างไขมันสะสมในลําไส้ พร้อมส่ง แท้ 100%,Unbranded,No Brand,kokao__ 0fficial,100685184451,Supplements,Detoxification,10100869|4087|8977|8989,300.0,139.0,53.7,THB,111.0,111 ชิ้น,4.93,41,no,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5089376299.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-20,139.0,300.0,0.0,0.0,0.0,1.0,22572830475,no
2026-08-23,lazada,5094646909,21489412614,โปรไบโอติก 60 พันล้าน CFU เสริมสุขภาพลําไส้ ลดอาการท้องอืด ท้องผูก เสริมระบบย่อยอาหาร,Daitea,Daitea,Ethereal Empower,100620160964,Supplements,Digestive Care,10100869|4087|8977|8982,539.78,205.24,62.0,THB,25.0,25 ชิ้น,5.0,13,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5094646909.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-08-23T22:28:16,2026-08-20,161.81,539.78,43.43,26.8,-8.0,0.0,21489412614,no
2026-08-23,lazada,5094874784,21490679924,อาหารเสริมโปรไบโอติก ลดอาการท้องอืด ช่วยย่อยอาหาร ลดกลิ่นปาก และอาการท้องเสีย,Daitea,Daitea,InspireInk Hub,100621856794,Supplements,Digestive Care,10100869|4087|8977|8982,339.44,147.67,56.5,THB,38.0,38 ชิ้น,5.0,14,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5094874784.html,shop-digestion-and-absorption|โพรไบโอติก,2026-08-23T22:28:16,2026-08-20,118.43,339.44,29.24,24.7,-8.6,0.0,21490679924,no
2026-08-23,lazada,5094983645,21490739739,อาหารเสริมโปรไบโอติกเพื่อสุขภาพลําไส้และระบบภูมิคุ้มกัน ช่วยในการย่อยอาหารเร็วขึ้นและลดอาการท้องอืด,Daitea,Daitea,BlissfulBoutique Haven,100621840786,Supplements,Digestive Care,10100869|4087|8977|8982,339.29,139.01,59.0,THB,131.0,131 ชิ้น,4.88,51,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5094983645.html,shop-digestion-and-absorption|โพรไบโอติก,2026-08-23T22:28:16,2026-08-20,117.55,339.29,21.46,18.3,-6.4,1.0,21490739739,no
2026-08-23,lazada,5095320093,21491739419,คลอโรฟิลล์ ซี-โอ กิฟฟารีน Giffarine Chlorophyll C-O คลอโรฟิลกิฟฟารีน,Giffarine,Giffarine,AoyBeautyShop,1000559874,Supplements,Detoxification,10100869|4087|8977|8989,160.0,144.0,10.0,THB,,,5.0,1,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5095320093.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-13,144.0,160.0,0.0,0.0,0.0,,21491739419,no
2026-08-23,lazada,5097542917,21498961815,VITA PROBIOTICS โพรไบโอติกส์ Probiotic รสราชเบอรี่ (1 กล่อง 10 ซอง) 2000mg/ซอง นําเข้าจากเกาหลี,MEMBERK,MEMBERK,MEMBERK,100190169847,Supplements,Immunity,10100869|4087|8977|8987,150.0,107.0,28.7,THB,32.0,32 ชิ้น,5.0,15,yes,no,ฉะเชิงเทรา,https://www.lazada.co.th/products/pdp-i5097542917.html,shop-immune-system|probiotic,2026-08-23T22:28:16,2026-08-20,107.0,150.0,0.0,0.0,0.0,0.0,21498961815,no
2026-08-23,lazada,5097882372,21499567361,"Probiotics for Women Digestive Health, Vaginal probiotics 120 Billion CFU 31 Strains 120 Capsules (No.2453)",Unbranded,No Brand,"World of vitamins shop/BTL SUPLEMENT CO.,LTD",100483376346,Supplements,Well Being Sets,10100869|4087|8977|6971,990.0,990.0,0.0,THB,,,,0,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5097882372.html,shop-well-being-sets|probiotic,2026-08-23T22:28:16,2026-08-20,990.0,990.0,0.0,0.0,0.0,,21499567361,no
2026-08-23,lazada,5097937395,21499978350,"Doctor's Recipes Probiotics for Women, 100 Billion CFU 32 Strains, with Prebiotic Fiber, Enzymes & Cranberry (No.2455)",Unbranded,No Brand,"World of vitamins shop/BTL SUPLEMENT CO.,LTD",100483376346,Supplements,Well Being Sets,10100869|4087|8977|6971,1250.0,1250.0,0.0,THB,,,,0,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5097937395.html,shop-well-being-sets|probiotic,2026-08-23T22:28:16,2026-08-18,1250.0,1250.0,0.0,0.0,0.0,,21499978350,no
2026-08-23,lazada,5098893998,21505177383,VITALITOWN Probiotics | 200 Billion CFUs 36 Strains | 60 vegcaps(No.3412),Unbranded,No Brand,"Better Life Thailand/BTL SUPLEMENT CO.,LTD",100427520399,Supplements,Well Being Sets,10100869|4087|8977|6971,1493.5,1493.5,0.0,THB,6.0,6 ชิ้น,,0,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5098893998.html,shop-well-being-sets|probiotic,2026-08-23T22:28:16,2026-08-20,1493.5,1493.5,0.0,0.0,0.0,0.0,21505177383,no
2026-08-23,lazada,5099144781,21506318122,RSETU Probiotic 300 Billion 12 Strains Probiotics 60Capsule(No.3460),Unbranded,No Brand,"Better Life Thailand/BTL SUPLEMENT CO.,LTD",100427520399,Supplements,Well Being Sets,10100869|4087|8977|6971,1184.5,1184.5,0.0,THB,,,,0,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5099144781.html,shop-well-being-sets|probiotic,2026-08-23T22:28:16,2026-08-20,1184.5,1184.5,0.0,0.0,0.0,,21506318122,no
2026-08-23,lazada,5099279697,21507085291,NATURE'S WAY เนเจอร์ส เวย์ เดลี่ โพรไบโอติก,Nature's Way,Nature's Way,Boots,100157517,Supplements,Multivitamins,10100869|4087|8977|6966,734.0,699.0,4.8,THB,77.0,77 ชิ้น,5.0,32,yes,no,ฉะเชิงเทรา,https://www.lazada.co.th/products/pdp-i5099279697.html,shop-multivitamin-supplements|probiotic,2026-08-23T22:28:16,2026-08-20,699.0,734.0,0.0,0.0,0.0,0.0,21507085291,no
2026-08-23,lazada,5100698266,21514523189,BioGaia Minipack Powder โพรไบโอติก ไบโอ กาย่า จุลินทรีย์ แบบผง บรรจุ 10 ซอง [1 กล่อง] AA 4211,BioGaia,BioGaia,Lux_mart,100059500,Supplements,Detoxification,10100869|4087|8977|8989,500.0,500.0,0.0,THB,53.0,53 ชิ้น,5.0,3,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5100698266.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-20,500.0,500.0,0.0,0.0,0.0,0.0,21514523189,no
2026-08-23,lazada,5101601806,21519780130,Floracto Probiotics ฟลอแรคโต โปรไบโอติก จุลินทรีย์ (1กล่อง/ 14 แคปซูล) ผลิตภัณฑ์เสริมอาหาร,Sandoz,Sandoz,บริษัท ชาญกิจเภสัชกรรม จํากัด,100516336563,Supplements,Well Being Sets,10100869|4087|8977|6971,239.0,239.0,0.0,THB,,,,0,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5101601806.html,shop-well-being-sets|probiotic,2026-08-23T22:28:16,2026-08-20,239.0,239.0,0.0,0.0,0.0,,21519780130,no
2026-08-23,lazada,5106338004,21541611352,โปรไบโอติก 6 พันล้าน CFU - ช่วยปรับปรุงการย่อยอาหาร - ผลิตภัณฑ์เสริมอาหาร 30/60/120 แคปซูล,Xemenry,Xemenry,ร้านวีไอพีวิตามินธรรมชาติ,100684848340,Supplements,Immunity,10100869|4087|8977|8987,450.0,195.0,56.7,THB,616.0,616 ชิ้น,4.94,240,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i5106338004.html,"shop-immune-system|probiotic,catalog|probiotic",2026-08-23T22:28:16,2026-08-20,186.67,450.0,8.33,4.5,-1.8,8.0,21541611352,no
2026-08-23,lazada,5110178583,21559280284,Collagen Gummy Bears อุดมไปด้วยวิตามินรวม บํารุงและทําให้ผิวขาว บรรเทาความเหนื่อยล้า และเพิ่มความแข็งแรงของร่างกาย,Unbranded,OEM,MOONN,100611264332,Supplements,Multivitamins,10100869|4087|8977|6966,306.16,153.08,50.0,THB,24.0,24 ชิ้น,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5110178583.html,shop-multivitamin-supplements|probiotic,2026-08-23T22:28:16,,,,,,,,,no
2026-08-23,lazada,5119954828,21604220511,Blackmores Probiotics+ Women's Flora Balance Vitamin 30 Capsules Free shipping โปรไบโอติกส์ สําหรับผู้หญิง 30เม็ด ส่งฟรี,Premuim,Premuim,Best vita,100230378020,Supplements,Multivitamins,10100869|4087|8977|6966,2000.0,1250.0,37.5,THB,,,5.0,1,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5119954828.html,shop-multivitamin-supplements|probiotic,2026-08-23T22:28:16,2026-08-20,1250.0,2000.0,0.0,0.0,0.0,,21604220511,no
2026-08-23,lazada,5126635451,21637033418,Jelly Fiber เจลลี่ไฟเบอร์ 1กล่อง/5 ซอง,Unbranded,No Brand,lovely eiei🎀,100724704016,Supplements,Digestive Care,10100869|4087|8977|8982,200.0,125.0,37.5,THB,242.0,242 ชิ้น,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5126635451.html,shop-digestion-and-absorption|โพรไบโอติก,2026-08-23T22:28:16,2026-08-20,125.0,200.0,0.0,0.0,0.0,0.0,21637033418,no
2026-08-23,lazada,5149581273,21758929897,HOF Buddy Probio ฮอฟ บัดดี้ โพรไบโอ โพรไบโอติก บํารุงตับ ลดแอลกอฮอล์ แก้แฮงค์,HOF,HOF,บริษัท ชาญกิจเภสัชกรรม จํากัด,100516336563,Supplements,Detoxification,10100869|4087|8977|8989,467.0,467.0,0.0,THB,,,,0,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5149581273.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-20,467.0,467.0,0.0,0.0,0.0,,21758929897,no
2026-08-23,lazada,5150455558,21763869844,Vistra Vital-Pro Daily Complete Probiotics วิสทร้า ไวเทิล-โปร เดลี่ คอมพลีท โพรไบโอติกส์ บรรจุ 30 เม็ด จํานวน 1 ขวด,Vistra,VISTRA,Lunaria,100283493019,Supplements,Multivitamins,10100869|4087|8977|6966,693.0,693.0,0.0,THB,,,5.0,1,yes,no,ชลบุรี,https://www.lazada.co.th/products/pdp-i5150455558.html,shop-multivitamin-supplements|probiotic,2026-08-23T22:28:16,2026-08-20,693.0,693.0,0.0,0.0,0.0,,21763869844,no
2026-08-23,lazada,5151066624,21767744537,Dr. Stephen Langer's Ultimate 16 Strain Probiotic with FOS 60 Caps. ❌EXP 03/27,Swanson,Swanson,healthivita,1000151356,Supplements,Immunity,10100869|4087|8977|8987,880.0,690.0,21.6,THB,38.0,38 ชิ้น,4.6,5,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5151066624.html,shop-immune-system|probiotic,2026-08-23T22:28:16,2026-08-20,690.0,880.0,0.0,0.0,0.0,0.0,21767744537,no
2026-08-23,lazada,5151913281,21773303083,โปรไบโอติก 100 เม็ด ส่งฟรี PURITAN'S PRIDE PROBIOTIC ACIDOPHILUS 100 MILLION LIVE CULTURE 100 TABLETS Free Shipping,Premium(พรีเมึ่ยม),Premium(พรีเมึ่ยม),Best vita,100230378020,Supplements,Multivitamins,10100869|4087|8977|6966,1300.0,1150.0,11.5,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5151913281.html,shop-multivitamin-supplements|probiotic,2026-08-23T22:28:16,2026-08-20,1150.0,1300.0,0.0,0.0,0.0,,21773303083,no
2026-08-23,lazada,5154065173,21784599572,Floracto Probiotics ฟลอแรคโต โปรไบโอติก จุลินทรีย์ (1กล่อง/ 14 แคปซูล) ผลิตภัณฑ์เสริมอาหาร,Sandoz,Sandoz,บริษัท ชาญกิจเภสัชกรรม จํากัด,100516336563,Supplements,Well Being Sets,10100869|4087|8977|6971,239.0,239.0,0.0,THB,,,,0,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5154065173.html,shop-well-being-sets|probiotic,2026-08-23T22:28:16,2026-08-20,239.0,239.0,0.0,0.0,0.0,,21784599572,no
2026-08-23,lazada,5155817898,21794087028,Dr Formulated Probiotics Once Daily Digestive Immune 30 Billion 30 Vegetarian Capsules โปรไบโอติก,Garden of Life,Garden of Life,Health_Invested,100483296157,Supplements,Immunity,10100869|4087|8977|8987,2300.0,1990.0,13.5,THB,5.0,5 ชิ้น,5.0,3,yes,no,เชียงใหม่,https://www.lazada.co.th/products/pdp-i5155817898.html,shop-immune-system|probiotic,2026-08-23T22:28:16,2026-08-20,1990.0,2300.0,0.0,0.0,0.0,0.0,21794087028,no
2026-08-23,lazada,5158457244,21805333025,DONUTT โดนัทท์ โทเทิล ไฟบีลี่ พลัส โพรไบโอติกส์ (กลิ่นมะขาม) 10 ซอง,Donutt,Donutt,Boots,100157517,Supplements,Immunity,10100869|4087|8977|8987,346.0,198.0,42.8,THB,62.0,62 ชิ้น,4.5,10,yes,no,ฉะเชิงเทรา,https://www.lazada.co.th/products/pdp-i5158457244.html,shop-immune-system|probiotic,2026-08-23T22:28:16,2026-08-20,198.0,346.0,0.0,0.0,0.0,0.0,21805333025,no
2026-08-23,lazada,5164893239,21857264494,[ของแท้ ส่งฟรี] Medese Medaily Pro Fiber ลด การอักเสบ ของผนังลําไส้ เพิ่มความแข็งแรงให้ลําไส้,Unbranded,No Brand,PiktaiVTG Shop1,100277316001,Supplements,Detoxification,10100869|4087|8977|8989,590.0,590.0,0.0,THB,,,,0,yes,no,สุพรรณบุรี,https://www.lazada.co.th/products/pdp-i5164893239.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,,,,,,,,,no
2026-08-23,lazada,5166012291,21874271320,probiotic 50 billion CFU per serving - gastro-resistant 60 caps - 9 diverse strain,Unbranded,No Brand,healing 1985,100193685386,Supplements,Detoxification,10100869|4087|8977|8989,580.0,580.0,0.0,THB,24.0,24 ชิ้น,5.0,3,yes,no,สุราษฎร์ธานี,https://www.lazada.co.th/products/pdp-i5166012291.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-20,580.0,580.0,0.0,0.0,0.0,0.0,21874271320,no
